tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm
apartamento,Raimundo Pereira de Magalhães,Pirituba,45,62,3,1,390000.0,-46.7205088,-23.5031315,raimundo pereira de magalhaes,7399729.83,324321.77
apartamento,Faustolo,Vila Romana,244,100,2,2,955000.0,-46.6995,-23.5236131,faustolo,7397487.23,326494.22
apartamento,Barão de Limeira,Bom Retiro,153,41,1,1,330000.0,-46.6514397,-23.5291537,barao de limeira,7396930.97,331408.81
apartamento,Santa Gertrudes,Tatuapé,1011,82,2,2,620000.0,-46.5558504,-23.5478424,santa gertrudes,7394970.55,341191.42
apartamento,Cotoxó,Sumaré,52,93,3,2,1030000.0,-46.6887211,-23.5376343,cotoxo,7395947.51,327613.16
apartamento,Conselheiro Brotero,Santa Cecília,91,340,4,1,2000000.0,-46.6612554,-23.5383239,conselheiro brotero,7395903.9,330418.32
apartamento,Alexandre de Gusmão,Jardim Paulista,100,70,1,1,950000.0,-46.6566611,-23.5645136,alexandre de gusmao,7393009.1,330920.92
apartamento,Marguerite Louise Riechelman,Cidade Ademar,95,57,2,1,280000.0,-46.6606894,-23.6677527,marguerite louise riechelman,7381571.62,330642.5
apartamento,Francisco Cruz,Chacara Klabin,102,102,3,2,900000.0,-46.6329308,-23.5906473,francisco cruz,7390142.89,333376.29
apartamento,Anapurus,Moema Índios,1311,33,1,1,355000.0,-46.6627177,-23.6127884,anapurus,7387655.99,330364.76
apartamento,Jaú,Jardim Paulista,21,108,3,1,900000.0,-46.6550628,-23.5658862,jau,7392858.98,331085.83
apartamento,Vitorino Carmilo,Bom Retiro,21,85,2,0,480000.0,-46.6505777,-23.5338247,vitorino carmilo,7396414.72,331502.78
apartamento,Oscar Cintra Gordinho,Sé,68,28,1,0,175000.0,-46.629186,-23.5531897,oscar cintra gordinho,7394295.25,333711.3
apartamento,Domingos Lopes da Silva,Vila Andrade,102,76,2,2,490000.0,-46.7364976,-23.6179112,domingos lopes da silva,7386999.19,322842.87
apartamento,Carlos Vicari,Vila Romana,243,103,2,2,950000.0,-46.6850356,-23.5234222,carlos vicari,7397525.79,327970.97
apartamento,Dr. Gabriel dos Santos,Santa Cecília,62,155,3,1,1200000.0,-46.6590984,-23.5343714,d gabriel dos santos,7396344.14,330633.49
apartamento,Inhambú,Moema Pássaros,31,113,2,2,,-46.6671889,-23.5997303,inhambu,7389096.73,329891.65
apartamento,Albuquerque Maranhão,Cambuci,52,85,2,0,480000.0,-46.6208621,-23.5646076,albuquerque maranhao,7393040.48,334575.36
apartamento,Freire Brayner,Ipiranga,1131,51,2,1,235000.0,-46.594985,-23.6041571,freire brayner,7388690.52,337265.63
apartamento,Venceslau de Queirós,Jaguaré,14,82,2,2,640000.0,-46.7570686,-23.5331268,venceslau de queiros,7396362.86,320628.57
apartamento,Jaú,Jardim América,162,256,4,3,3350000.0,-46.6605121,-23.5612927,jau,7393361.23,330523.67
apartamento,Pedroso Alvarenga,Itaim Bibi,91,60,1,1,780000.0,-46.6763195,-23.5811281,pedroso alvarenga,7391145.86,328935.72
apartamento,Gandavo,Vila Mariana,63,93,2,1,650000.0,-46.6424302,-23.5920779,gandavo,7389973.38,332408.61
apartamento,Figueiredo Magalhães,Copacabana,703,70,2,0,690000.0,-43.1912,-22.96439,figueiredo magalhaes,7459279.95,685438.75
apartamento,Guarará,Jardim Paulista,91,123,3,1,,-46.6600089,-23.5711158,guarara,7392274.02,330587.65
apartamento,Diana,Perdizes,124,46,2,1,530000.0,-46.683646,-23.536648,diana,7396062.83,328130.05
apartamento,Dr. Gabriel dos Santos,Santa Cecília,14,48,1,1,405000.0,-46.6581661,-23.5339079,d gabriel dos santos,7396396.57,330728.09
apartamento,Dona Vitu Giorgi,Morumbi,203,73,2,1,285000.0,-46.7241689,-23.6060336,dona vitu giorgi,7388329.77,324085.04
apartamento,Luis Augusto Pereira de Queirós,Cursino,21,139,3,4,900000.0,-46.6118915,-23.6149415,luis augusto pereira de queiros,7387476.94,335553.83
apartamento,Otto de Barros,Cursino,22,60,2,1,380000.0,-46.6265324,-23.6252923,otto de barros,7386313.78,334072.93
apartamento,Piauí,Higienópolis,21,147,3,1,1310000.0,-46.6621712,-23.543431,piaui,7395337.26,330331.37
apartamento,Cupecê,Cidade Ademar,41,69,2,1,449000.0,-46.6659119,-23.6593719,cupece,7382493.51,330098.97
apartamento,Mariano Procópio,Ipiranga,23,130,4,3,1500000.0,-46.612687,-23.577443,mariano procopio,7391628.54,335425.86
apartamento,Engenheiro Luiz Gomes Cardim Sangirardi,Aclimação,21,125,3,3,1285000.0,-46.6293125,-23.5837772,engenheiro luiz gomes cardim sangirardi,7390907.89,333736.91
apartamento,Humberto de Campos,Leblon,204,100,4,1,1890000.0,-43.2187776,-22.9814168,humberto de campos,7457429.03,682587.96
apartamento,Frederico Guarinon,Vila Andrade,74,86,3,2,640000.0,-46.7311855,-23.6243676,frederico guarinon,7386290.76,323393.58
apartamento,Veiga Filho,Higienópolis,14,284,3,2,2300000.0,-46.660936,-23.5392884,veiga filho,7395797.47,330452.17
apartamento,Oscar Cintra Gordinho,Sé,63,55,2,0,235000.0,-46.6284286,-23.5530316,oscar cintra gordinho,7394313.63,333788.42
apartamento,Paraná,Brás,37B,50,1,1,335000.0,-46.6182755,-23.5508565,parana,7394566.24,334822.2
apartamento,Visconde da Luz,Vila Olímpia,136,52,1,1,750000.0,-46.6762301,-23.5939537,visconde da luz,7389725.66,328961.48
apartamento,Anhaia,Bom Retiro,1305,33,1,1,330000.0,-46.6460582,-23.5228954,anhaia,7397630.32,331950.35
apartamento,Diego de Castilho,Vila Andrade,204,77,2,2,840000.0,-46.7211784,-23.6281747,diego de castilho,7385881.48,324419.74
apartamento,Duque Estrada,Gávea,201,115,3,1,1700000.0,-43.23421496,-22.97780884,duque estrada,7457847.7,681009.97
apartamento,Marina Crespi,Mooca,3194,85,3,2,730000.0,-46.6043505,-23.5568517,marina crespi,7393918.32,336251.22
apartamento,Caetano Pinto,Brás,124,50,1,0,235000.0,-46.6217674,-23.548058,caetano pinto,7394872.11,334462.21
apartamento,Tenente-Coronel Antônio Braga,Jabaquara,124,143,3,2,685000.0,-46.6534487,-23.6540689,tenente-coronel antonio braga,7383095.54,331363.49
apartamento,Capitão Pinto Ferreira,Jardim Paulista,114,101,2,1,,-46.654998,-23.5718693,capitao pinto ferreira,7392196.49,331100.1
apartamento,Itatupa,Vila Andrade,52,58,1,2,455000.0,-46.7324896,-23.6296121,itatupa,7385708.36,323267.56
apartamento,Aimberê,Perdizes,105,190,3,4,2500000.0,-46.6784452,-23.5329963,aimbere,7396473.44,328656.33
apartamento,Água Rasa,Água Rasa,112,87,2,2,650000.0,-46.576348,-23.556455,agua rasa,7393993.97,339109.32
apartamento,Nossa Senhora de Copacabana,Copacabana,602,90,3,0,980000.0,-43.17496804,-22.96429116,nossa senhora de copacabana,7459270.29,687103.38
apartamento,Marcílio Dias,Lapa,4,106,4,0,550000.0,-46.7110027,-23.5248003,marcilio dias,7397341.8,325321.22
apartamento,Santa Justina,Vila Olímpia,71,96,3,1,1065000.0,-46.6753852,-23.5948853,santa justina,7389623.5,329048.91
apartamento,James Ferraz Alvim,Vila Andrade,161,197,3,3,1100000.0,-46.7322682,-23.6168127,james ferraz alvim,7387126.08,323272.97
apartamento,Ararapira,Saúde,24,54,2,1,320000.0,-46.6411942,-23.6237845,ararapira,7386463.66,332575.04
apartamento,Mourato Coelho,Vila Madalena,73,99,2,2,1582645.0,-46.6926736,-23.5558719,mourato coelho,7393923.12,327233.45
apartamento,Padre João Manuel,Jardim América,31,140,2,1,,-46.6628803,-23.5623271,padre joao manuel,7393243.87,330283.25
apartamento,Jandiatuba,Vila Andrade,92,115,3,3,970000.0,-46.7351384,-23.629459,jandiatuba,7385722.03,322997.09
apartamento,Tabapuã,Itaim Bibi,42,89,2,0,780000.0,-46.677533,-23.583754,tabapua,7390853.62,328815.27
apartamento,Francisco Cruz,Chacara Klabin,31,102,3,2,790000.0,-46.6329308,-23.5906473,francisco cruz,7390142.89,333376.29
apartamento,Júlio Buono,Vila Medeiros,41,63,2,1,400000.0,-46.5969353,-23.492386,julio buono,7401065.49,336928.75
apartamento,Fernão Cardim,Jardim Paulista,61,226,3,3,2950000.0,-46.6537097,-23.5686401,fernao cardim,7392555.61,331227.47
apartamento,Jorge Rizzo,Pinheiros,44,110,3,2,1080000.0,-46.6962678,-23.5711197,jorge rizzo,7392230.22,326886.51
apartamento,Prudente,Jardim América,92,90,2,0,700000.0,-46.6626678,-23.570356,prudente,7392355.01,330315.26
apartamento,Cardoso de Almeida,Perdizes,12,130,3,1,900000.0,-46.6681915,-23.5380553,cardoso de almeida,7395925.42,329709.8
apartamento,Martinho de Campos,Lapa,32,69,2,1,635000.0,-46.7183425,-23.51693444,martinho de campos,7398203.92,324561.3
apartamento,Aurora,República,51,70,1,0,250000.0,-46.6408341,-23.5401367,aurora,7395727.15,332505.63
apartamento,Antônio de Souza Noschese,Jaguaré,73,53,2,1,320000.0,-46.7596489,-23.5326834,antonio de souza noschese,7396408.74,320364.5
apartamento,Coriolano Durand,Jabaquara,82B,104,3,2,600000.0,-46.6595876,-23.6557481,coriolano durand,7382902.32,330739.42
apartamento,Tabapuã,Itaim Bibi,11,42,1,0,,-46.6769851,-23.5836013,tabapua,7390871.18,328870.99
apartamento,Canário,Moema Pássaros,41,300,4,4,,-46.6646096,-23.5989687,canario,7389184.14,330153.9
apartamento,Alcindo Bueno de Assis,Tucuruvi,41,70,2,1,260000.0,-46.6089656,-23.4685113,alcindo bueno de assis,7403695.58,335670.46
apartamento,Cristiano Viana,Pinheiros,73,106,3,1,,-46.6763811,-23.5605304,cristiano viana,7393426.78,328902.74
apartamento,Capitão Pinto Ferreira,Jardim Paulista,124,97,2,1,,-46.6549015,-23.5715936,capitao pinto ferreira,7392227.14,331109.59
apartamento,Prestes Maia,República,54,78,1,0,390000.0,-46.634049,-23.5388222,prestes maia,7395880.63,333196.71
apartamento,Visconde de Inhaúma,Saúde,33,61,2,2,650000.0,-46.6333441,-23.6172071,visconde de inhauma,7387201.21,333367.69
apartamento,Vieira de Morais,Campo Belo,52,120,3,2,900000.0,-46.6794418,-23.6159551,vieira de morais,7387285.36,328662.31
apartamento,Bagé,Vila Mariana,94,101,3,1,,-46.6467362,-23.5843807,bage,7390820.71,331959.34
apartamento,Mário Vilas Boas Rodrigues,Santo Amaro,41,65,2,1,550000.0,-46.7201814,-23.6518625,mario vilas boas rodrigues,7383259.45,324553.06
apartamento,Capitão Pinto Ferreira,Jardim Paulista,73,101,2,1,,-46.654998,-23.5718693,capitao pinto ferreira,7392196.49,331100.1
apartamento,Tucuna,Perdizes,,281,4,4,2500000.0,-46.6839939,-23.532974,tucuna,7396469.27,328089.76
apartamento,Tuiucuê,Cursino,142,117,2,2,742000.0,-46.6241257,-23.6161035,tuiucue,7387334.13,334306.93
apartamento,Passo da Pátria,Vila Leopoldina,342,102,3,2,885000.0,-46.7299761,-23.5252333,passo da patria,7397270.62,323384.37
apartamento,Caetano de Campos,Tatuapé,53,50,2,2,340000.0,-46.5595827,-23.5283888,caetano de campos,7397120.62,340786.97
apartamento,Caconde,Jardim Paulista,64,96,2,1,,-46.6579884,-23.5747712,caconde,7391871.61,330798.57
apartamento,Campo Largo,Água Rasa,62,72,2,2,715000.0,-46.5775852,-23.5656571,campo largo,7392973.57,338994.24
apartamento,Ministro Rocha Azevedo,Jardim América,3,249,3,2,,-46.6656366,-23.5673677,ministro rocha azevedo,7392682.41,330008.37
apartamento,Prefeito Fábio Prado,Chacara Klabin,5,147,4,2,1100000.0,-46.6282995,-23.5912458,prefeito fabio prado,7390082.0,333849.71
apartamento,Sá Ferreira,Copacabana,401,75,3,0,600000.0,-43.19350662,-22.98139942,sa ferreira,7457399.27,685179.03
apartamento,Vitorino Carmilo,Bom Retiro,31,92,3,2,740000.0,-46.653243,-23.5301471,vitorino carmilo,7396818.84,331225.95
apartamento,Dr. Gabriel dos Santos,Santa Cecília,31,73,2,1,630000.0,-46.6579816,-23.5327345,d gabriel dos santos,7396526.73,330745.42
apartamento,Castro Alves,Aclimação,51,342,4,4,2746671.0,-46.6362436,-23.5695445,castro alves,7392475.93,333011.48
apartamento,Aristódemo Gazzotti,Jardim São Luís,74,50,2,1,275000.0,-46.7403353,-23.6464498,aristodemo gazzotti,7383833.96,322489.76
apartamento,Campinas,Jardim Paulista,101ES,94,2,2,,-46.6544553,-23.5673785,campinas,7392694.44,331149.75
apartamento,Deputado Laércio Corte,Vila Andrade,41,110,2,2,850000.0,-46.7246573,-23.6344377,deputado laercio corte,7385183.62,324073.15
apartamento,José Maria Lisboa,Jardim Paulista,11,224,3,2,2000000.0,-46.658706,-23.5674742,jose maria lisboa,7392678.83,330715.97
apartamento,Imarés,Moema Índios,101,91,3,2,1000000.0,-46.6646848,-23.6132658,imares,7387600.78,330164.65
apartamento,Carlos Weber,Vila Leopoldina,162,125,3,3,1275000.0,-46.7325317,-23.5255795,carlos weber,7397229.14,323123.87
apartamento,Simão Lopes,Cursino,133,58,3,1,240000.0,-46.6188207,-23.6349883,simao lopes,7385248.99,334871.93
apartamento,Americanos,Bom Retiro,34,83,2,2,770000.0,-46.6554946,-23.5248024,americanos,7397408.05,330989.22
apartamento,Miguel Frias e Vasconcelos,Jaguaré,124,78,2,2,550000.0,-46.7430944,-23.5521376,miguel frias e vasconcelos,7394274.97,322081.03
apartamento,Franca,Jardim Paulista,92,100,3,1,,-46.6565795,-23.5677442,franca,7392651.44,330933.38
apartamento,Santa Gertrudes,Carrão,132,158,3,2,1100000.0,-46.554606,-23.5478502,santa gertrudes,7394971.07,341318.47
apartamento,João Lourenço,Vila Nova Conceição,161,212,3,2,3705000.0,-46.6708768,-23.5895746,joao lourenco,7390216.99,329502.16
apartamento,Sena Madureira,Vila Clementino,12,99,2,0,530000.0,-46.6406834,-23.5939495,sena madureira,7389768.16,332589.26
apartamento,Montemagno,Água Rasa,162,124,3,2,970000.0,-46.5583957,-23.5661501,montemagno,7392940.42,340953.62
apartamento,Manuel Guedes,Itaim Bibi,101,123,3,1,1160000.0,-46.6789017,-23.5852717,manuel guedes,7390683.91,328677.54
apartamento,Teixeira de Melo,Tatuapé,61,175,3,2,900000.0,-46.5737891,-23.5380472,teixeira de melo,7396035.25,339348.17
apartamento,Gararu,Vila Nova Conceição,502,45,1,1,460000.0,-46.6690131,-23.5963581,gararu,7389468.0,329701.13
apartamento,Manuel Guedes,Itaim Bibi,81,190,3,2,,-46.6798175,-23.5816557,manuel guedes,7391083.25,328579.38
apartamento,Paris,Sumaré,81,49,2,1,570000.0,-46.6874911,-23.5421384,paris,7395450.21,327744.61
apartamento,Coronel José Pires de Andrade,Sacomã,144,69,2,1,500000.0,-46.6041874,-23.6225139,coronel jose pires de andrade,7386647.22,336349.36
apartamento,Antônio Prudente,Aclimação,505,43,1,0,330000.0,-46.63853,-23.56496,antonio prudente,7392980.95,332772.29
apartamento,Marcus Pereira,Vila Andrade,14,94,3,2,530000.0,-46.735766,-23.622873,marcus pereira,7386450.61,322924.2
apartamento,Bulhões de Carvalho,Copacabana,901,350,4,3,3890000.0,-43.1923415,-22.9859318,bulhoes de carvalho,7456895.9,685292.31
apartamento,Bergamota,Alto De Pinheiros,124,100,3,2,1100000.0,-46.7154596,-23.5402342,bergamota,7395627.2,324886.55
apartamento,Marius,Água Rasa,23,81,3,1,480000.0,-46.5649682,-23.5772529,marius,7391703.62,340296.16
apartamento,André Dreyfus,Perdizes,62.02,105,3,1,990000.0,-46.674385,-23.5414452,andre dreyfus,7395542.66,329081.82
apartamento,Alfredo Margária,Freguesia do Ó,11,60,2,1,290000.0,-46.704951,-23.4843262,alfredo margaria,7401831.28,325885.96
apartamento,Alexandre Levi,Cambuci,142,60,3,2,558600.0,-46.6206691,-23.5588622,alexandre levi,7393676.94,334587.87
apartamento,Patriotas,Ipiranga,41,74,2,0,370000.0,-46.601576,-23.5829522,patriotas,7391031.19,336566.76
apartamento,Tenente Sílvio Fleming,Pirituba,31,61,2,0,270000.0,-46.7194961,-23.488594,tenente silvio fleming,7401340.96,324405.92
apartamento,Franca,Jardim América,81,268,4,3,2950000.0,-46.6601816,-23.5645634,franca,7392999.42,330561.61
apartamento,Coelho Neto,Vila Prudente,42,52,1,0,265000.0,-46.5889204,-23.5821708,coelho neto,7391132.11,337857.47
apartamento,Nicola Rollo,Vila Andrade,13,149,3,2,950000.0,-46.7435047,-23.6282428,nicola rollo,7385846.33,322141.81
apartamento,Camilo,Vila Romana,22,56,2,1,540000.0,-46.6984897,-23.5292631,camilo,7396862.77,326604.79
apartamento,Nossa Senhora de Copacabana,Copacabana,404,170,3,0,1330000.0,-43.18763116,-22.97199939,nossa senhora de copacabana,7458432.79,685794.31
apartamento,Celso Ramos,Campo Limpo,96,48,2,1,350000.0,-46.7471314,-23.6275574,celso ramos,7385917.71,321770.84
apartamento,Germano Ulbrich,Vila Andrade,152,101,3,3,600000.0,-46.734385,-23.636084,germano ulbrich,7384989.29,323082.87
apartamento,Itajaí,Mooca,123,65,2,1,426000.0,-46.6021236,-23.5515219,itajai,7394511.07,336471.95
apartamento,Vargem do Cedro,Sumaré,31,36,1,1,330000.0,-46.6814129,-23.5410815,vargem do cedro,7395574.54,328363.81
apartamento,Gandavo,Vila Mariana,25,100,2,0,665000.0,-46.640008,-23.5920161,gandavo,7389983.06,332655.73
apartamento,Brigadeiro Tobias,República,143,71,2,0,,-46.6357928,-23.5414268,brigadeiro tobias,7395590.17,333021.96
apartamento,Celso Ramos,Campo Limpo,194,73,3,2,500000.0,-46.746715,-23.626691,celso ramos,7386014.18,321812.15
apartamento,Frei Caneca,Bela Vista,809,35,2,0,445200.0,-46.6508824,-23.5527111,frei caneca,7394322.9,331495.75
apartamento,Mofarrej,Vila Leopoldina,273,154,2,3,1200000.0,-46.7437917,-23.5342272,mofarrej,7396257.54,321985.72
apartamento,Giovanni Gronchi,Vila Andrade,112,86,2,2,420000.0,-46.7317061,-23.6174366,giovanni gronchi,7387057.68,323331.16
apartamento,Gomes de Carvalho,Vila Olímpia,34,75,3,1,745000.0,-46.6822966,-23.598362,gomes de carvalho,7389230.21,328348.09
apartamento,Coronel Francisco Júlio César Alfieri,Cidade Ademar,23,70,3,1,535000.0,-46.6698826,-23.6566127,coronel francisco julio cesar alfieri,7382794.33,329690.36
apartamento,Sabiá,Moema Pássaros,52,87,3,1,,-46.6677209,-23.5982884,sabia,7389255.78,329835.5
apartamento,Alceu Maynard Araújo,Santo Amaro,13,66,2,1,700000.0,-46.714363,-23.6367577,alceu maynard araujo,7384939.34,325126.54
apartamento,Tagipuru,Perdizes,52,104,2,1,680000.0,-46.6639834,-23.5306115,tagipuru,7396754.73,330129.89
apartamento,Rio Branco,República,207,50,2,0,270000.0,-46.6419586,-23.5368538,rio branco,7396089.38,332386.66
apartamento,Japurá,República,1,35,0,0,245000.0,-46.641464,-23.551387,japura,7394480.57,332455.58
apartamento,Nazira Carone,Vila Andrade,34,75,2,1,400000.0,-46.7306686,-23.6244523,nazira carone,7386282.02,323446.44
apartamento,Urimonduba,Itaim Bibi,82,145,2,1,,-46.6726225,-23.5788356,urimonduba,7391404.15,329310.1
apartamento,Aureliano Coutinho,Santa Cecília,41,75,2,1,,-46.6527063,-23.5404919,aureliano coutinho,7395673.9,331293.95
apartamento,José Galante,Vila Andrade,41,271,4,5,1700000.0,-46.7328815,-23.6179835,jose galante,7386995.66,323211.96
apartamento,João Antônio de Oliveira,Mooca,903,110,2,2,848000.0,-46.606369,-23.5564048,joao antonio de oliveira,7393965.5,336044.61
apartamento,Conceição,Vila Guilherme,162,237,1,2,1100000.0,-46.6096894,-23.4998164,conceicao,7400228.14,335635.35
apartamento,Karlina Reiman Wandabeg,Vila Sônia,83,54,2,1,280000.0,-46.7418427,-23.6031842,karlina reiman wandabeg,7388623.47,322277.58
apartamento,Bárbara Heliodora,Vila Romana,11,60,2,0,430000.0,-46.694135,-23.5331447,barbara heliodora,7396438.18,327054.52
apartamento,Alba,Jabaquara,44,57,3,1,320000.0,-46.6526494,-23.6404864,alba,7384600.62,331427.62
apartamento,Itacema,Itaim Bibi,81,106,2,2,1490000.0,-46.672958,-23.5792587,itacema,7391356.89,329276.4
apartamento,Miranda de Azevedo,Vila Romana,11,106,3,2,899000.0,-46.6925938,-23.5335226,miranda de azevedo,7396398.19,327212.38
apartamento,Itajaí,Mooca,23,64,2,1,465000.0,-46.6021236,-23.5515219,itajai,7394511.07,336471.95
apartamento,Lorena,Jardim América,92,150,3,1,,-46.6672397,-23.5626733,lorena,7393200.36,329838.68
apartamento,Voluntários da Pátria,Santana,21,106,3,2,710000.0,-46.6263222,-23.4933656,voluntarios da patria,7400923.35,333928.58
apartamento,Oscar Freire,Pinheiros,43,107,3,1,805000.0,-46.6733981,-23.5586628,oscar freire,7393637.16,329204.84
apartamento,Itaboraí,Saúde,73,59,2,1,462000.0,-46.6300368,-23.6082313,itaborai,7388199.03,333693.83
apartamento,Campinas,Bela Vista,112,42,1,1,395000.0,-46.6505715,-23.5633338,campinas,7393146.92,331541.04
apartamento,Cândido Espinheira,Perdizes,11,94,3,1,670000.0,-46.6657202,-23.5323588,candido espinheira,7396559.18,329954.8
apartamento,Póvoa de Varzim,Capão Redondo,34,63,2,1,210000.0,-46.7915611,-23.6502539,povoa de varzim,7383348.05,317268.98
apartamento,Ministro Viveiros de Castro,Copacabana,411,27,1,0,410000.0,-43.17482165,-22.96326179,ministro viveiros de castro,7459384.1,687119.81
apartamento,Michel Milan,Vila Olímpia,121,278,4,3,8870000.0,-46.6827757,-23.596464,michel milan,7389439.82,328296.72
apartamento,Bolivar,Copacabana,203,80,2,0,850000.0,-43.19252854,-22.97568157,bolivar,7458031.22,685287.12
apartamento,Correggio,Vila Sônia,12,128,3,3,645000.0,-46.73223532,-23.61045309,correggio,7387830.4,323267.79
apartamento,Cidade de Bagdá,Jabaquara,84,49,2,1,250000.0,-46.6560812,-23.6586946,cidade de bagda,7382580.18,331100.89
apartamento,Engenheiro Thomaz Magalhães,Vila Prudente,2125,59,2,1,339200.0,-46.5521106,-23.6040546,engenheiro thomaz magalhaes,7388750.0,341640.67
apartamento,Renato Egídio de Souza Aranha,Rio Pequeno,22,135,3,3,850000.0,-46.751683,-23.558473,renato egidio de souza aranha,7393562.68,321212.78
