tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,lugares_alimentacao,lugares_servicos,outros,lugares_comercio,lugares_cultura,lugares_saude,lugares_educacao,lugares_religiosos,lugares_parques,lugares_estadios,lugares_turismo,lugares_metro_trem,lugares_transporte
apartamento,Nebraska,Brooklin,11,132,3,2,1300000.0,-46.6800562,-23.6115234,nebraska,7387775.39,328593.85,76.0,105.0,0.0,8.0,10.0,26.0,0.0,78.0,27.0,1.0,0.0,48.0,0.0
apartamento,Dona Helena Pereira de Moraes,Vila Andrade,232,113,2,2,910000.0,-46.7258479,-23.6345426,dona helena pereira de moraes,7385170.54,323951.82,9.0,8.0,1.0,34.0,2.0,6.0,1.0,4.0,37.0,0.0,0.0,0.0,0.0
apartamento,Volta Redonda,Campo Belo,151,275,3,3,1900000.0,-46.671814000000005,-23.627671300000003,volta redonda,7385997.02,329455.82,16.0,16.0,10.0,9.0,7.0,5.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0
apartamento,Júlio Mesquita,República,34,86,3,0,410000.0,-46.6428427,-23.540402800000003,julio mesquita,7395695.34,332300.89,151.0,86.0,91.0,385.0,398.0,22.0,361.0,116.0,60.0,0.0,1064.0,529.0,0.0
apartamento,José de Andrade Figueira,Vila Andrade,21,152,4,2,700000.0,-46.7423662,-23.617596,jose de andrade figueira,7387026.81,322243.61,41.0,12.0,2.0,22.0,1.0,12.0,0.0,24.0,14.0,58.0,0.0,0.0,0.0
apartamento,Itapeti,Tatuapé,111,214,3,5,1100000.0,-46.5607472,-23.5499967,itapeti,7394726.56,340694.11,77.0,33.0,4.0,9.0,13.0,34.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0
apartamento,Raul Pompéia,Vila Romana,131,175,3,2,1440000.0,-46.6890707,-23.532227600000002,raul pompeia,7396545.83,327570.42,73.0,36.0,4.0,47.0,14.0,8.0,0.0,68.0,8.0,77.0,0.0,0.0,0.0
apartamento,Belchior de Azevedo,Vila Leopoldina,154,117,4,2,1200000.0,-46.7243844,-23.5198217,belchior de azevedo,7397876.78,323948.15,32.0,18.0,2.0,8.0,0.0,9.0,0.0,8.0,1.0,1.0,8.0,0.0,0.0
apartamento,Ouro Branco,Jardim Paulista,87,95,1,2,1300000.0,-46.66173870000001,-23.5708726,ouro branco,7392298.9,330410.77,343.0,173.0,81.0,215.0,302.0,60.0,0.0,26.0,106.0,160.0,1.0,85.0,0.0
apartamento,Franca,Jardim América,12,150,3,1,1525000.0,-46.665316499999996,-23.5605961,franca,7393432.68,330032.33,305.0,87.0,11.0,144.0,382.0,65.0,90.0,65.0,160.0,0.0,285.0,380.0,0.0
apartamento,Fernão Cardim,Jardim Paulista,102,132,2,1,1380000.0,-46.6540934,-23.5680938,fernao cardim,7392615.66,331187.6,313.0,252.0,18.0,299.0,330.0,214.0,89.0,78.0,230.0,0.0,187.0,170.0,0.0
apartamento,Fradique Coutinho,Pinheiros,31,82,3,1,740000.0,-46.6872568,-23.5622437,fradique coutinho,7393224.02,327794.74,163.0,66.0,2.0,36.0,130.0,18.0,26.0,76.0,29.0,0.0,251.0,164.0,0.0
apartamento,Iubatinga,Vila Andrade,173,127,3,4,1150000.0,-46.734537599999996,-23.6271152,iubatinga,7385982.34,323055.24,32.0,34.0,2.0,60.0,1.0,21.0,1.0,12.0,20.0,0.0,0.0,0.0,0.0
apartamento,Campinas,Jardim Paulista,142,160,2,1,0.0,-46.6534279,-23.5662315,campinas,7392822.67,331253.16,422.0,276.0,18.0,385.0,391.0,270.0,91.0,97.0,243.0,0.0,284.0,256.0,0.0
apartamento,Pensilvânia,Brooklin,153,163,2,3,1600000.0,-46.6877893,-23.6106193,pensilvania,7387866.22,327803.55,70.0,121.0,1.0,49.0,1.0,17.0,0.0,28.0,21.0,1.0,0.0,48.0,0.0
apartamento,Açocê,Moema Índios,151,446,3,5,7800000.0,-46.6557224,-23.6041408,acoce,7388621.9,331067.49,77.0,45.0,0.0,27.0,24.0,83.0,20.0,49.0,55.0,0.0,1.0,141.0,0.0
apartamento,Duarte de Carvalho,Tatuapé,66,60,2,1,530000.0,-46.5718489,-23.53424,duarte de carvalho,7396459.01,339541.64,107.0,27.0,9.0,76.0,11.0,25.0,54.0,18.0,19.0,80.0,0.0,95.0,7.0
apartamento,Cursino,Sacomã,118B,54,2,1,370000.0,-46.6142451,-23.6564188,cursino,7382881.09,335365.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
apartamento,Pensilvânia,Brooklin,93,106,2,2,1300000.0,-46.6877893,-23.6106193,pensilvania,7387866.22,327803.55,70.0,121.0,1.0,49.0,1.0,17.0,0.0,28.0,21.0,1.0,0.0,48.0,0.0
apartamento,Turiassu,Perdizes,305,24,0,1,335000.0,-46.675719,-23.530801,turiassu,7396719.8,328931.85,74.0,59.0,3.0,103.0,24.0,28.0,35.0,28.0,67.0,301.0,96.0,9.0,0.0
apartamento,Pérolas,Jabaquara,402,39,1,1,390000.0,-46.637046399999996,-23.6520598,perolas,7383337.31,333034.14,2.0,7.0,1.0,17.0,4.0,2.0,26.0,10.0,0.0,0.0,0.0,37.0,0.0
apartamento,São Vicente de Paulo,Santa Cecília,52,130,2,2,1450000.0,-46.6556244,-23.5359771,sao vicente de paulo,7396170.43,330990.25,102.0,57.0,182.0,77.0,55.0,28.0,56.0,82.0,69.0,0.0,0.0,153.0,0.0
apartamento,Gomes de Carvalho,Vila Olímpia,41,60,2,1,675000.0,-46.6846211,-23.5972141,gomes de carvalho,7389354.54,328109.36,187.0,104.0,9.0,88.0,3.0,36.0,23.0,77.0,11.0,1.0,2.0,61.0,0.0
apartamento,São Carlos do Pinhal,Bela Vista,94B,164,3,1,1400000.0,-46.6490432,-23.5660074,sao carlos do pinhal,7392852.64,331700.45,373.0,284.0,28.0,326.0,304.0,244.0,166.0,123.0,203.0,0.0,196.0,254.0,0.0
apartamento,Camburiú,Vila Romana,181,186,2,3,1870000.0,-46.7086105,-23.5371883,camburiu,7395972.85,325581.83,70.0,22.0,8.0,2.0,2.0,7.0,61.0,46.0,1.0,0.0,0.0,0.0,0.0
apartamento,Aimberê,Perdizes,25,72,2,0,440000.0,-46.682514000000005,-23.538657999999998,aimbere,7395841.6,328248.24,64.0,58.0,2.0,21.0,30.0,25.0,0.0,42.0,51.0,0.0,0.0,75.0,6.0
apartamento,Frederico Guarinon,Vila Andrade,74,74,2,2,500000.0,-46.731053100000004,-23.6253182,frederico guarinon,7386185.65,323408.37,29.0,33.0,2.0,60.0,1.0,17.0,18.0,13.0,45.0,0.0,0.0,0.0,0.0
apartamento,Jaci,Saúde,61,77,3,2,525000.0,-46.6280028,-23.6057457,jaci,7388476.65,333898.26,36.0,34.0,0.0,37.0,2.0,20.0,1.0,59.0,37.0,0.0,0.0,143.0,3.0
apartamento,Glicério,Sé,2105,45,1,1,300000.0,-46.6285289,-23.5552938,glicerio,7394063.0,333781.03,83.0,80.0,54.0,64.0,328.0,13.0,200.0,115.0,15.0,1.0,647.0,301.0,1.0
apartamento,Jaguaré,Jaguaré,43,70,3,2,500000.0,-46.74504879999999,-23.552576100000003,jaguare,7394223.98,321882.09,3.0,7.0,1.0,0.0,10.0,1.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0
apartamento,Onze de Junho,Vila Clementino,52,118,3,2,930000.0,-46.639179600000006,-23.6016521,onze de junho,7388916.94,332752.5,69.0,54.0,4.0,43.0,12.0,67.0,109.0,85.0,35.0,0.0,0.0,341.0,3.0
apartamento,José Maria Whitaker,Vila Sônia,3,188,3,3,1500000.0,-46.724201,-23.599063,jose maria whitaker,7389101.67,324072.46,26.0,14.0,7.0,4.0,12.0,35.0,0.0,15.0,3.0,301.0,0.0,0.0,0.0
apartamento,Constantino de Sousa,Campo Belo,32,107,3,2,885000.0,-46.6726448,-23.616526800000003,constantino de sousa,7387230.18,329356.62,37.0,56.0,2.0,57.0,11.0,43.0,0.0,80.0,7.0,1.0,0.0,130.0,0.0
apartamento,Romano Schiesari,Sumaré,111,63,2,1,0.0,-46.684183000000004,-23.540554999999998,romano schiesari,7395629.52,328080.31,77.0,51.0,1.0,11.0,23.0,20.0,0.0,47.0,51.0,0.0,0.0,75.0,6.0
apartamento,Washington Luís,Campo Belo,2,97,2,0,400000.0,-46.6622169,-23.6211904,washington luis,7386726.14,330426.68,22.0,11.0,9.0,21.0,7.0,7.0,16.0,37.0,10.0,0.0,0.0,0.0,0.0
apartamento,Salvador de Edra,Saúde,81,97,2,2,850000.0,-46.642736,-23.615987,salvador de edra,7387325.34,332407.8,30.0,51.0,3.0,19.0,6.0,3.0,0.0,44.0,0.0,0.0,0.0,83.0,2.0
apartamento,Humberto I,Vila Mariana,61,65,2,1,680000.0,-46.6417879,-23.5856323,humberto i,7390687.91,332465.97,210.0,43.0,0.0,57.0,180.0,46.0,77.0,76.0,20.0,0.0,0.0,164.0,18.0
apartamento,Carlos Queiroz Telles,Vila Andrade,11,225,4,4,1295000.0,-46.7208794,-23.6300237,carlos queiroz telles,7385677.09,324452.71,9.0,3.0,5.0,14.0,3.0,3.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0
apartamento,Lins de Vasconcelos,Aclimação,504,69,2,1,350000.0,-46.6277654,-23.5844278,lins de vasconcelos,7390837.64,333895.63,102.0,24.0,1.0,12.0,16.0,7.0,8.0,42.0,54.0,0.0,0.0,164.0,14.0
apartamento,Coronel José Pires de Andrade,Sacomã,804,45,2,2,290000.0,-46.60376289999999,-23.622824899999998,coronel jose pires de andrade,7386613.27,336393.06,2.0,11.0,0.0,4.0,3.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
apartamento,Itu,Jardim América,84,103,3,1,940000.0,-46.6637606,-23.5602755,itu,7393470.02,330190.75,358.0,104.0,18.0,147.0,393.0,104.0,91.0,52.0,161.0,0.0,285.0,380.0,0.0
apartamento,Matias Roxo,Vila Leopoldina,83,141,2,2,1255000.0,-46.7273723,-23.520056,matias roxo,7397847.17,323643.35,32.0,23.0,2.0,8.0,1.0,7.0,0.0,8.0,4.0,1.0,8.0,0.0,0.0
apartamento,Jaú,Jardim Paulista,111,141,3,1,0.0,-46.6561721,-23.565144,jau,7392939.86,330971.64,452.0,264.0,18.0,371.0,382.0,204.0,91.0,79.0,290.0,0.0,284.0,256.0,96.0
apartamento,Dr. Gabriel dos Santos,Santa Cecília,74,80,2,1,640000.0,-46.659603600000004,-23.535836399999997,d gabriel dos santos,7396181.31,330583.78,94.0,54.0,105.0,84.0,54.0,31.0,58.0,63.0,75.0,0.0,6.0,82.0,0.0
apartamento,Ronaldo de Carvalho,Santana,32,94,3,2,650000.0,-46.6133408,-23.4904613,ronaldo de carvalho,7401259.91,335250.81,31.0,36.0,1.0,15.0,5.0,20.0,39.0,40.0,14.0,0.0,2.0,38.0,5.0
apartamento,Quatá,Vila Olímpia,808,58,1,1,960000.0,-46.6745446,-23.599676000000002,quata,7389093.98,329140.91,238.0,52.0,1.0,25.0,4.0,58.0,52.0,84.0,24.0,1.0,94.0,0.0,0.0
apartamento,Inhambú,Moema Pássaros,12,225,4,5,2700000.0,-46.6705258,-23.6038361,inhambu,7388638.08,329556.42,112.0,63.0,0.0,63.0,17.0,69.0,52.0,98.0,25.0,0.0,1.0,141.0,0.0
apartamento,Cardoso de Melo,Vila Olímpia,72,130,3,3,1465000.0,-46.6778504,-23.6015683,cardoso de melo,7388880.47,328806.0,138.0,49.0,0.0,62.0,4.0,35.0,52.0,76.0,16.0,1.0,2.0,82.0,0.0
apartamento,Pascal,Campo Belo,198,80,1,2,980000.0,-46.66625629999999,-23.6251143,pascal,7386286.81,330019.58,27.0,22.0,10.0,12.0,15.0,8.0,16.0,26.0,10.0,0.0,0.0,0.0,0.0
apartamento,Cezar Zama,Santana,72,151,3,2,1000000.0,-46.6275864,-23.4883012,cezar zama,7401482.7,333793.11,43.0,26.0,3.0,8.0,9.0,19.0,20.0,34.0,8.0,0.0,0.0,0.0,0.0
apartamento,Franca,Jardim América,31,98,2,1,0.0,-46.662570200000005,-23.563246799999998,franca,7393142.39,330316.09,386.0,147.0,16.0,220.0,470.0,91.0,179.0,48.0,166.0,0.0,285.0,465.0,0.0
apartamento,Virgílio de Carvalho Pinto,Pinheiros,152,63,2,2,795000.0,-46.6863297,-23.562263,virgilio de carvalho pinto,7393223.0,327889.41,150.0,65.0,2.0,34.0,122.0,19.0,26.0,76.0,29.0,0.0,251.0,164.0,0.0
apartamento,Thirso Martins,Chacara Klabin,82,218,3,3,1490000.0,-46.634651,-23.595761399999997,thirso martins,7389574.56,333207.2,68.0,54.0,1.0,39.0,18.0,49.0,143.0,60.0,43.0,0.0,0.0,307.0,17.0
apartamento,Bruno Cavalcanti Feder,Vila Prudente,24,48,2,1,330000.0,-46.581744,-23.592498000000003,bruno cavalcanti feder,7389996.62,338602.56,8.0,8.0,1.0,2.0,0.0,4.0,0.0,10.0,7.0,0.0,0.0,150.0,0.0
apartamento,Manuel Gaya,Tremembé,14A,86,3,1,530000.0,-46.600666100000005,-23.4638133,manuel gaya,7404225.28,336512.49,17.0,4.0,0.0,0.0,1.0,2.0,1.0,14.0,3.0,71.0,0.0,0.0,0.0
apartamento,Nilo Guerra,Jabaquara,62,110,3,2,941000.0,-46.6662549,-23.6441832,nilo guerra,7384175.11,330044.35,13.0,10.0,0.0,9.0,25.0,3.0,1.0,13.0,24.0,0.0,0.0,0.0,0.0
apartamento,João Batista Mendo,Vila Prudente,101,129,3,2,750000.0,-46.568766100000005,-23.587509899999997,joao batista mendo,7390563.56,339920.97,6.0,9.0,2.0,1.0,0.0,3.0,0.0,9.0,20.0,0.0,0.0,11.0,0.0
apartamento,Catulo da Paixão Cearense,Saúde,74,86,3,2,744000.0,-46.6309404,-23.6152431,catulo da paixao cearense,7387421.5,333610.48,17.0,52.0,2.0,88.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,83.0,0.0
apartamento,Conselheiro Brotero,Santa Cecília,62,97,2,2,0.0,-46.659511,-23.533662,conselheiro brotero,7396422.21,330590.45,89.0,35.0,105.0,91.0,39.0,27.0,57.0,58.0,75.0,0.0,6.0,91.0,0.0
apartamento,Jaú,Jardim Paulista,62,158,2,2,1990000.0,-46.6550249,-23.5660539,jau,7392840.45,331089.91,409.0,268.0,18.0,389.0,354.0,202.0,91.0,91.0,232.0,0.0,187.0,256.0,0.0
apartamento,Professor Abelardo Lobo,Lagoa,102,25,0,0,450000.0,-43.20589199,-22.96234953,professor abelardo lobo,7459524.39,683934.94,14.0,8.0,1.0,17.0,10.0,14.0,8.0,6.0,30.0,0.0,18.0,0.0,4.0
apartamento,Deputado Laércio Corte,Vila Andrade,402,69,1,1,400000.0,-46.7259184,-23.6245533,deputado laercio corte,7386276.7,323931.26,15.0,12.0,1.0,49.0,2.0,5.0,19.0,12.0,33.0,0.0,0.0,0.0,0.0
apartamento,Jorge Americano,Alto Da Lapa,111,349,4,4,4670000.0,-46.716023799999995,-23.5334982,jorge americano,7396372.46,324820.02,101.0,26.0,9.0,2.0,1.0,10.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0
apartamento,Dona Luiza Tolle,Santana,12,240,3,4,2190000.0,-46.6304232,-23.489377800000003,dona luiza tolle,7401360.2,333504.72,41.0,22.0,3.0,9.0,9.0,19.0,20.0,35.0,9.0,0.0,0.0,0.0,0.0
apartamento,Itacolomi,Higienópolis,1,289,4,2,2650000.0,-46.657228100000005,-23.5479553,itacolomi,7394842.08,330841.84,243.0,65.0,79.0,147.0,304.0,87.0,84.0,77.0,217.0,84.0,97.0,237.0,96.0
apartamento,Passo da Pátria,Vila Leopoldina,121,70,1,1,520000.0,-46.7309582,-23.5248081,passo da patria,7397316.5,323283.52,35.0,31.0,0.0,8.0,1.0,9.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0
apartamento,Agostinho Rodrigues Filho,Vila Clementino,61,96,3,2,1100000.0,-46.6476606,-23.599875100000002,agostinho rodrigues filho,7389103.78,331884.75,59.0,35.0,2.0,26.0,24.0,37.0,122.0,47.0,2.0,0.0,0.0,152.0,0.0
apartamento,César,Santana,122A,61,2,1,430000.0,-46.629490000000004,-23.5019252,cesar,7399971.81,333615.79,17.0,44.0,1.0,37.0,63.0,29.0,38.0,28.0,29.0,0.0,0.0,94.0,8.0
apartamento,Antártica,Perdizes,132,106,3,1,588000.0,-46.675721100000004,-23.528317,antartica,7396994.88,328928.43,72.0,48.0,3.0,103.0,21.0,27.0,13.0,29.0,86.0,365.0,96.0,9.0,0.0
apartamento,Jacirendi,Tatuapé,74A,83,3,2,585000.0,-46.577941100000004,-23.5342858,jacirendi,7396447.11,338919.68,92.0,25.0,9.0,68.0,22.0,14.0,54.0,18.0,12.0,79.0,0.0,63.0,3.0
apartamento,José Maria Lisboa,Jardim América,5,207,3,2,2850000.0,-46.6610624,-23.565443,jose maria lisboa,7392900.97,330472.83,361.0,235.0,16.0,306.0,403.0,189.0,91.0,29.0,165.0,0.0,188.0,171.0,96.0
apartamento,Pinheiro Guimarães,Botafogo,403,130,3,2,1800000.0,-43.19341424,-22.95829477,pinheiro guimaraes,7459957.72,685220.0,71.0,45.0,7.0,55.0,30.0,53.0,3.0,65.0,1.0,0.0,0.0,22.0,4.0
apartamento,Rio de Janeiro,Higienópolis,21,517,6,2,5115000.0,-46.6628914,-23.5419827,rio de janeiro,7395496.79,330255.98,167.0,54.0,10.0,72.0,131.0,61.0,26.0,40.0,157.0,84.0,0.0,82.0,0.0
apartamento,Ultramarino,Mandaqui,74,70,2,1,450000.0,-46.6396062,-23.4735646,ultramarino,7403100.65,332546.83,14.0,12.0,2.0,2.0,1.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0
apartamento,Marie Nader Calfat,Vila Andrade,16,56,2,1,350000.0,-46.7293031,-23.6287331,marie nader calfat,7385809.64,323591.5,21.0,32.0,2.0,60.0,2.0,17.0,1.0,4.0,48.0,0.0,0.0,0.0,0.0
apartamento,Coriolano,Vila Romana,43,126,4,2,1100000.0,-46.701663,-23.52574,coriolano,7397249.08,326276.15,37.0,60.0,5.0,77.0,15.0,9.0,15.0,99.0,1.0,0.0,0.0,4.0,0.0
apartamento,Casa Branca,Jardim América,74,80,3,0,795000.0,-46.661036100000004,-23.567271899999998,casa branca,7392698.47,330477.86,354.0,224.0,16.0,236.0,401.0,162.0,89.0,28.0,165.0,0.0,188.0,85.0,0.0
apartamento,Caconde,Jardim Paulista,32,107,2,1,1200000.0,-46.660141700000004,-23.572861800000002,caconde,7392080.51,330576.33,241.0,89.0,81.0,155.0,213.0,60.0,0.0,15.0,9.0,160.0,3.0,0.0,0.0
apartamento,Esmeralda,Aclimação,131,163,3,3,1450000.0,-46.631794899999996,-23.5714845,esmeralda,7392266.28,333468.03,139.0,21.0,84.0,15.0,2.0,30.0,135.0,74.0,111.0,80.0,0.0,234.0,0.0
apartamento,Vieira de Morais,Campo Belo,53,70,2,2,890000.0,-46.6678189,-23.62485,vieira de morais,7386314.22,329859.8,33.0,24.0,10.0,12.0,15.0,9.0,16.0,51.0,10.0,0.0,0.0,0.0,0.0
apartamento,Itamatai,Vila Andrade,33,76,2,2,460000.0,-46.7319318,-23.629723300000002,itamatai,7385696.73,323324.62,25.0,32.0,2.0,65.0,1.0,17.0,1.0,9.0,40.0,0.0,0.0,0.0,0.0
apartamento,Salvador de Edra,Saúde,34,56,2,1,460000.0,-46.6426398,-23.616557,salvador de edra,7387262.33,332418.35,30.0,53.0,3.0,19.0,6.0,3.0,0.0,39.0,0.0,1.0,0.0,83.0,2.0
apartamento,Conde de Itu,Santo Amaro,41,104,3,2,850000.0,-46.6985473,-23.6496013,conde de itu,7383536.29,326757.06,10.0,41.0,4.0,47.0,1.0,10.0,0.0,16.0,2.0,0.0,0.0,34.0,0.0
apartamento,Jaú,Jardim Paulista,122,132,3,1,0.0,-46.651397100000004,-23.5687292,jau,7392548.47,331463.65,320.0,248.0,28.0,322.0,330.0,232.0,89.0,104.0,241.0,0.0,284.0,170.0,0.0
apartamento,Alfonso Bovero,Perdizes,12,80,2,0,570000.0,-46.6860248,-23.536398499999997,alfonso bovero,7396087.61,327886.85,71.0,31.0,2.0,27.0,22.0,9.0,0.0,40.0,51.0,301.0,0.0,0.0,0.0
apartamento,Paulista,Jardim Paulista,211,75,2,0,650000.0,-46.64967539999999,-23.5672995,paulista,7392708.82,331637.57,301.0,266.0,28.0,329.0,383.0,223.0,166.0,131.0,241.0,0.0,284.0,404.0,0.0
apartamento,Jaques Félix,Vila Nova Conceição,181,158,2,3,2995000.0,-46.671689,-23.5933924,jaques felix,7389793.24,329424.21,220.0,54.0,9.0,22.0,25.0,50.0,86.0,103.0,54.0,0.0,197.0,0.0,0.0
apartamento,Casa Branca,Jardim América,1102,163,3,2,0.0,-46.6598305,-23.5660372,casa branca,7392836.63,330599.34,350.0,232.0,16.0,366.0,322.0,186.0,91.0,29.0,166.0,0.0,188.0,171.0,0.0
apartamento,Urimonduba,Itaim Bibi,21,145,2,2,0.0,-46.672622499999996,-23.5788356,urimonduba,7391404.15,329310.1,73.0,50.0,2.0,34.0,186.0,74.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0
apartamento,Clodomiro de Oliveira,Campo Limpo,22,93,2,1,240000.0,-46.744283,-23.6291174,clodomiro de oliveira,7385748.5,322063.58,25.0,28.0,1.0,52.0,1.0,21.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0
apartamento,José Fernandes Caldas,Sacomã,53,81,2,1,260000.0,-46.60138679999999,-23.649860399999998,jose fernandes caldas,7383622.13,336669.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
apartamento,Pedreira de Freitas,Tatuapé,101,180,4,2,1200000.0,-46.5564,-23.550435800000002,pedreira de freitas,7394682.76,341138.43,80.0,32.0,4.0,8.0,13.0,30.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0
apartamento,Conde de Porto Alegre,Campo Belo,271,375,4,5,4585000.0,-46.67516679999999,-23.6241529,conde de porto alegre,7386382.65,329109.17,50.0,22.0,3.0,3.0,10.0,9.0,0.0,53.0,7.0,1.0,0.0,48.0,0.0
apartamento,Manuel da Nóbrega,Paraíso,122,115,1,0,1165000.0,-46.65533189999999,-23.5754684,manuel da nobrega,7391797.54,331070.62,221.0,74.0,75.0,83.0,219.0,89.0,1.0,40.0,125.0,160.0,3.0,85.0,0.0
apartamento,Oratório,Mooca,43,70,2,1,390000.0,-46.5963527,-23.558018,oratorio,7393798.29,337069.1,32.0,24.0,0.0,6.0,5.0,31.0,23.0,15.0,5.0,77.0,169.0,0.0,0.0
apartamento,Saguairu,Casa Verde,15,100,3,2,830000.0,-46.658423,-23.511882999999997,saguairu,7398835.28,330673.67,16.0,19.0,2.0,14.0,6.0,2.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0
apartamento,José Bento,Cambuci,41,32,1,0,300000.0,-46.616197,-23.5630354,jose bento,7393219.97,335049.6,17.0,18.0,0.0,2.0,8.0,2.0,0.0,30.0,53.0,0.0,85.0,28.0,0.0
apartamento,José Galante,Vila Andrade,11,80,1,2,650000.0,-46.7335401,-23.6184246,jose galante,7386946.0,323145.35,33.0,15.0,2.0,20.0,5.0,11.0,11.0,27.0,11.0,58.0,0.0,0.0,0.0
apartamento,Dona Escolástica M. da Fonseca,Vila Matilde,92,111,3,2,590000.0,-46.52258715,-23.53576904,dona escolastica m. da fonseca,7396343.94,344573.02,11.0,14.0,3.0,3.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,24.0,3.0
apartamento,Campinas,Jardim Paulista,71,206,3,2,2615000.0,-46.6596735,-23.5727139,campinas,7392097.44,330623.93,250.0,92.0,82.0,156.0,219.0,62.0,0.0,15.0,9.0,160.0,3.0,0.0,0.0
apartamento,Duque de Caxias,República,53,60,1,0,305000.0,-46.644849900000004,-23.5383728,duque de caxias,7395917.79,332093.38,189.0,51.0,87.0,345.0,195.0,18.0,341.0,119.0,60.0,0.0,633.0,196.0,0.0
apartamento,Damiana da Cunha,Santana,111,85,3,2,690000.0,-46.6386278,-23.4994568,damiana da cunha,7400234.54,332679.46,30.0,25.0,1.0,2.0,1.0,9.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0
apartamento,Álvaro Luís Roberto de Assumpção,Campo Belo,72,207,4,2,1875000.0,-46.6800011,-23.6170741,alvaro luis roberto de assumpcao,7387160.77,328606.69,61.0,113.0,0.0,5.0,9.0,19.0,0.0,56.0,19.0,1.0,0.0,48.0,0.0
apartamento,Tatuí,Jardim América,11,293,3,1,2000000.0,-46.660957,-23.566674,tatui,7392764.78,330485.17,361.0,231.0,16.0,304.0,401.0,156.0,90.0,28.0,165.0,0.0,188.0,171.0,0.0
apartamento,Ministro Rocha Azevedo,Jardim América,51,96,2,1,0.0,-46.6613989,-23.5631967,ministro rocha azevedo,7393149.33,330435.59,404.0,226.0,15.0,306.0,472.0,112.0,139.0,48.0,166.0,0.0,285.0,334.0,96.0
apartamento,Aureliano Coutinho,Santa Cecília,122,94,3,1,840000.0,-46.653000399999996,-23.5407398,aureliano coutinho,7395646.1,331264.24,218.0,54.0,189.0,88.0,172.0,56.0,178.0,108.0,92.0,0.0,448.0,237.0,0.0
apartamento,Afonso Schmidt,Santana,31,260,4,5,2180000.0,-46.6367034,-23.4959388,afonso schmidt,7400626.36,332871.56,46.0,24.0,1.0,5.0,10.0,14.0,11.0,27.0,26.0,0.0,0.0,0.0,0.0
apartamento,Capitão Rosendo,Chacara Klabin,23,84,3,2,790000.0,-46.633012,-23.5950977,capitao rosendo,7389649.97,333373.62,44.0,57.0,1.0,39.0,17.0,43.0,128.0,65.0,43.0,0.0,0.0,307.0,17.0
apartamento,Desembargador do Vale,Perdizes,52,146,3,3,1385000.0,-46.6822581,-23.533353100000003,desembargador do vale,7396429.37,328267.48,76.0,61.0,5.0,92.0,14.0,28.0,0.0,32.0,11.0,301.0,0.0,0.0,0.0
apartamento,Alegria,Brás,2304,55,2,1,540000.0,-46.61594262,-23.54948469,alegria,7394720.83,335058.65,20.0,21.0,2.0,63.0,42.0,2.0,0.0,32.0,1.0,0.0,79.0,160.0,0.0
apartamento,Neco Nunes,Mandaqui,52,60,2,1,330000.0,-46.6493951,-23.486048899999997,neco nunes,7401706.72,331562.76,20.0,16.0,0.0,11.0,5.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0
apartamento,Visconde de Cachoeira,Moema Pássaros,21,119,3,2,1520000.0,-46.669392200000004,-23.599357100000002,visconde de cachoeira,7389135.44,329666.32,208.0,45.0,0.0,23.0,16.0,43.0,86.0,97.0,106.0,0.0,111.0,59.0,0.0
apartamento,Marechal Barbacena,Vila Formosa,11,215,3,4,1400000.0,-46.5685781,-23.556301899999998,marechal barbacena,7394019.63,339902.31,22.0,51.0,9.0,46.0,14.0,19.0,16.0,10.0,25.0,0.0,0.0,0.0,0.0
apartamento,Miguel Frias e Vasconcelos,Jaguaré,15,78,3,1,460000.0,-46.7430944,-23.552137600000002,miguel frias e vasconcelos,7394274.97,322081.03,2.0,9.0,2.0,0.0,11.0,1.0,10.0,13.0,3.0,0.0,3.0,0.0,0.0
apartamento,Bartira,Perdizes,102,97,3,1,840000.0,-46.6726744,-23.538126000000002,bartira,7395912.26,329252.18,71.0,51.0,1.0,30.0,69.0,29.0,35.0,28.0,177.0,0.0,96.0,0.0,0.0
apartamento,Sena Madureira,Vila Clementino,1501,26,1,1,220000.0,-46.647701399999995,-23.5932381,sena madureira,7389838.71,331872.12,84.0,24.0,2.0,20.0,229.0,40.0,262.0,41.0,8.0,0.0,0.0,152.0,0.0
