tipo_imovel,logradouro,bairro,numero,metragem,quartos,banheiros,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,latitude_utm.1,longitude_utm.1,lugares_alimentacao,outros,lugares_servicos,lugares_comercio,lugares_cultura,lugares_saude,lugares_religiosos,lugares_parques,lugares_estadios,lugares_educacao,lugares_metro_trem,lugares_turismo,lugares_transporte
outro,Rua Dois de Julho,Ipiranga,697.0,20,1,1,0.0,1458,-46.599376,-23.595623,dois de julho,7389630.57,336806.98,7389630.57,336806.98,33.0,0.0,24.0,23.0,2.0,16.0,12.0,1.0,0.0,25.0,51.0,0.0,0.0
casa,Rua Doutor Elisio de Castro,Ipiranga,698.0,210,5,5,2.0,5899,-46.6090122,-23.5991149,doutor elisio de castro,7389232.85,335827.92,7389232.85,335827.92,3.0,0.0,39.0,19.0,37.0,25.0,18.0,4.0,0.0,10.0,59.0,0.0,3.0
apartamento,Rua Gama Lobo,Ipiranga,1934.0,120,2,2,1.0,3076,-46.6119764,-23.601029500000006,gama lobo,7389017.43,335527.81,7389017.43,335527.81,6.0,0.0,25.0,11.0,22.0,20.0,33.0,3.0,0.0,10.0,146.0,0.0,7.0
apartamento,Rua Alencar Araripe,Sacomã,1145.0,48,2,1,1.0,2340,-46.5964405,-23.6172783,alencar araripe,7387235.85,337133.32,7387235.85,337133.32,9.0,0.0,28.0,5.0,10.0,6.0,57.0,2.0,0.0,11.0,0.0,0.0,0.0
apartamento,Rua Santa Áurea,Bosque da Saúde,253.0,56,2,2,1.0,2971,-46.6104258,-23.6078275,santa aurea,7388266.41,335694.52,7388266.41,335694.52,8.0,2.0,39.0,12.0,20.0,17.0,30.0,10.0,0.0,13.0,59.0,0.0,3.0
apartamento,Rua José Bernardo Pinto,Vila Guilherme,99.0,60,2,1,0.0,1568,-46.61110410000001,-23.5125004,jose bernardo pinto,7398821.93,335506.62,7398821.93,335506.62,19.0,3.0,30.0,120.0,75.0,6.0,18.0,4.0,80.0,0.0,0.0,0.0,0.0
apartamento,Rua Ferreira de Oliveira,Belém,74.0,62,3,2,1.0,3543,-46.60286729999999,-23.5252128,ferreira de oliveira,7397423.61,336363.47,7397423.61,336363.47,18.0,0.0,13.0,2.0,4.0,11.0,16.0,21.0,68.0,36.0,0.0,0.0,0.0
casa,Rua Iturama,Pari,174.0,280,4,3,4.0,4351,-46.614696,-23.523466,iturama,7397603.51,335153.48,7397603.51,335153.48,0.0,7.0,39.0,211.0,55.0,6.0,33.0,0.0,99.0,51.0,0.0,0.0,0.0
casa,Rua Ite,Vila Guilherme,25.0,88,2,1,1.0,1685,-46.6096924,-23.5214801,ite,7397829.16,335661.94,7397829.16,335661.94,11.0,0.0,39.0,107.0,41.0,5.0,24.0,4.0,167.0,36.0,0.0,0.0,0.0
casa,Rua Mário Ybarra de Almeida,Pari,44.0,44,1,1,0.0,1953,-46.6061805,-23.5249369,mario ybarra de almeida,7397450.38,336024.82,7397450.38,336024.82,8.0,0.0,34.0,2.0,4.0,11.0,16.0,21.0,68.0,36.0,0.0,0.0,0.0
apartamento,Rua Rodovalho da Fonseca,Pari,343.0,65,2,2,1.0,3450,-46.6092824,-23.5261793,rodovalho da fonseca,7397309.26,335709.64,7397309.26,335709.64,18.0,0.0,34.0,6.0,0.0,12.0,29.0,21.0,148.0,36.0,0.0,0.0,0.0
casa,Rua Coronel Rodovalho,Penha de França,75.0,60,2,2,1.0,1828,-46.5518455,-23.5281434,coronel rodovalho,7397156.36,341576.68,7397156.36,341576.68,19.0,1.0,78.0,59.0,14.0,45.0,65.0,14.0,0.0,18.0,30.0,0.0,8.0
casa,Rua Coronel Rodovalho,Penha de França,75.0,60,2,2,1.0,2715,-46.5518455,-23.5281434,coronel rodovalho,7397156.36,341576.68,7397156.36,341576.68,19.0,1.0,78.0,59.0,14.0,45.0,65.0,14.0,0.0,18.0,30.0,0.0,8.0
casa,Rua Coronel Rodovalho,Penha de França,75.0,40,2,1,1.0,1645,-46.5518455,-23.5281434,coronel rodovalho,7397156.36,341576.68,7397156.36,341576.68,19.0,1.0,78.0,59.0,14.0,45.0,65.0,14.0,0.0,18.0,30.0,0.0,8.0
casa,Rua Caquito,Penha de França,264.0,50,2,1,0.0,1360,-46.544286,-23.520812,caquito,7397976.52,342339.8,7397976.52,342339.8,49.0,7.0,42.0,52.0,14.0,40.0,67.0,0.0,0.0,10.0,0.0,0.0,0.0
apartamento,Rua Caquito,Penha de França,14.0,80,2,1,0.0,1325,-46.5437595,-23.5205302,caquito,7398008.31,342393.22,7398008.31,342393.22,49.0,7.0,40.0,50.0,14.0,44.0,74.0,5.0,0.0,10.0,0.0,0.0,0.0
casa,Avenida Celso Garcia,Tatuapé,5739.0,150,3,2,0.0,1840,-46.557627,-23.5307969,celso garcia,7396856.12,340989.55,7396856.12,340989.55,38.0,2.0,59.0,28.0,24.0,32.0,41.0,13.0,20.0,17.0,56.0,0.0,5.0
apartamento,Rua Retiro,Tatuapé,145.0,69,3,2,0.0,2180,-46.5545217,-23.5311839,retiro,7396816.71,341307.07,7396816.71,341307.07,22.0,2.0,72.0,57.0,31.0,26.0,49.0,30.0,0.0,18.0,56.0,0.0,5.0
apartamento,Rua Canindé,Canindé,83.0,38,1,1,0.0,1738,-46.6242569,-23.533732500000006,caninde,7396455.6,334190.09,7396455.6,334190.09,20.0,4.0,73.0,424.0,367.0,16.0,82.0,16.0,0.0,13.0,156.0,151.0,0.0
apartamento,Avenida Interlagos,Vila Arriete,4455.0,58,2,2,1.0,2694,-46.6928232,-23.686581,interlagos,7379448.01,327389.59,7379448.01,327389.59,10.0,3.0,62.0,73.0,0.0,13.0,33.0,8.0,0.0,3.0,0.0,0.0,0.0
apartamento,Avenida Rio Branco,Centro,125.0,40,1,1,0.0,1662,-46.6388801,-23.5416672,rio branco,7395559.95,332707.06,7395559.95,332707.06,130.0,23.0,201.0,548.0,641.0,74.0,142.0,116.0,19.0,717.0,456.0,1260.0,0.0
apartamento,Rua Coronel Xavier de Toledo,Centro,71.0,47,2,1,0.0,2761,-46.6389143,-23.5467674,coronel xavier de toledo,7394995.12,332710.03,7394995.12,332710.03,214.0,37.0,183.0,533.0,547.0,83.0,144.0,125.0,19.0,572.0,497.0,1187.0,0.0
apartamento,Rua Doutor Cesário Mota Júnior,Santa Cecília,476.0,58,1,1,0.0,2212,-46.6492629,-23.5460464,doutor cesario mota junior,7395062.85,331652.59,7395062.85,331652.59,318.0,19.0,136.0,290.0,247.0,151.0,118.0,145.0,0.0,383.0,285.0,600.0,0.0
apartamento,Rua Doutor Cesário Mota Júnior,Santa Cecília,476.0,73,2,1,1.0,2480,-46.6492629,-23.5460464,doutor cesario mota junior,7395062.85,331652.59,7395062.85,331652.59,318.0,19.0,136.0,290.0,247.0,151.0,118.0,145.0,0.0,383.0,285.0,600.0,0.0
apartamento,Avenida Ipiranga,Centro,1147.0,60,2,1,0.0,2275,-46.6380803,-23.5404185,ipiranga,7395699.16,332787.14,7395699.16,332787.14,112.0,23.0,202.0,574.0,736.0,65.0,127.0,97.0,0.0,567.0,375.0,1099.0,0.0
outro,Avenida São João,Santa Cecília,1063.0,36,1,1,0.0,1689,-46.6437782,-23.5405613,sao joao,7395676.69,332205.58,7395676.69,332205.58,187.0,23.0,172.0,491.0,492.0,57.0,165.0,115.0,0.0,676.0,537.0,1177.0,0.0
casa,Rua Júlio Rodrigues da Silva,Ponte Rasa,132.0,40,1,1,0.0,742,-46.4858201,-23.5141192,julio rodrigues da silva,7398780.65,348302.0,7398780.65,348302.0,23.0,1.0,35.0,2.0,14.0,25.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0
casa,Rua João Antônio Andrade,Ermelino Matarazzo,29.0,25,1,1,0.0,519,-46.4808759,-23.5030731,joao antonio andrade,7400009.02,348794.25,7400009.02,348794.25,15.0,2.0,19.0,3.0,27.0,15.0,16.0,5.0,0.0,8.0,0.0,0.0,0.0
casa,Avenida Capitão Anselmo Barcelos,Ponte Rasa,94.0,220,2,2,1.0,1830,-46.492039,-23.510879,capitao anselmo barcelos,7399132.86,347663.24,7399132.86,347663.24,25.0,1.0,36.0,1.0,19.0,29.0,21.0,0.0,0.0,8.0,0.0,0.0,0.0
casa,Avenida São Miguel,Ponte Rasa,5260.0,60,2,1,0.0,1158,-46.4825456,-23.5073629,sao miguel,7399532.25,348628.64,7399532.25,348628.64,15.0,1.0,28.0,2.0,21.0,16.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0
casa,Rua Japaraiquara,Ponte Rasa,205.0,139,1,1,5.0,1759,-46.4983037,-23.511122,japaraiquara,7399099.29,347023.8,7399099.29,347023.8,36.0,1.0,30.0,1.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Sebastião Muniz,Ponte Rasa,248.0,67,2,1,2.0,1667,-46.4815735,-23.5151355,sebastiao muniz,7398672.59,348736.79,7398672.59,348736.79,25.0,2.0,21.0,2.0,14.0,18.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0
casa,Rua João Cândido de Lima,Ponte Rasa,563.0,230,4,3,2.0,3113,-46.4855848,-23.5165295,joao candido de lima,7398514.0,348328.79,7398514.0,348328.79,18.0,1.0,29.0,2.0,14.0,22.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
outro,Rua das Palmeiras,Santa Cecília,410.0,33,1,1,0.0,3612,-46.6525666,-23.5361964,palmeiras,7396149.74,331302.73,7396149.74,331302.73,208.0,131.0,160.0,144.0,142.0,115.0,139.0,52.0,0.0,215.0,163.0,241.0,0.0
apartamento,Avenida Angélica,Higienópolis,1071.0,150,4,2,1.0,5479,-46.65588029999999,-23.5421547,angelica,7395486.02,330972.02,7395486.02,330972.02,287.0,23.0,131.0,126.0,261.0,201.0,129.0,139.0,80.0,199.0,244.0,78.0,0.0
apartamento,Avenida Angélica,Santa Cecília,896.0,185,3,2,1.0,4490,-46.6557867,-23.540705,angelica,7395646.67,330979.72,7395646.67,330979.72,276.0,123.0,139.0,138.0,271.0,162.0,136.0,139.0,80.0,236.0,244.0,78.0,0.0
apartamento,Avenida Angélica,Santa Cecília,871.0,50,1,1,0.0,2372,-46.655413,-23.5405458,angelica,7395664.74,331017.67,7395664.74,331017.67,280.0,123.0,138.0,139.0,281.0,162.0,136.0,95.0,80.0,204.0,244.0,78.0,0.0
apartamento,Largo Santa Cecília,Santa Cecília,158.0,110,2,1,0.0,2962,-46.6498716,-23.5389974,largo santa cecilia,7395842.73,331581.47,7395842.73,331581.47,288.0,52.0,188.0,191.0,157.0,96.0,166.0,125.0,0.0,455.0,244.0,595.0,0.0
apartamento,Rua Baronesa de Itu,Santa Cecília,788.0,320,4,4,2.0,9017,-46.6604401,-23.5378927,baronesa de itu,7395952.61,330501.01,7395952.61,330501.01,265.0,136.0,113.0,147.0,132.0,147.0,99.0,199.0,0.0,117.0,82.0,144.0,0.0
apartamento,Rua Conselheiro Brotero,Santa Cecília,1211.0,96,2,2,2.0,9207,-46.661008,-23.5369901,conselheiro brotero,7396051.89,330441.87,7396051.89,330441.87,226.0,136.0,118.0,152.0,127.0,136.0,108.0,275.0,0.0,134.0,82.0,203.0,0.0
apartamento,Rua Doutor José Manoel,Santa Cecília,50.0,210,3,4,3.0,9990,-46.6617191,-23.537318300000006,doutor jose manoel,7396014.71,330369.69,7396014.71,330369.69,212.0,136.0,121.0,140.0,137.0,135.0,104.0,275.0,0.0,42.0,82.0,210.0,0.0
apartamento,Rua São Vicente de Paulo,Santa Cecília,124.0,42,1,1,1.0,2605,-46.6555247,-23.5356828,sao vicente de paulo,7396203.14,331000.05,7396203.14,331000.05,179.0,135.0,145.0,141.0,60.0,110.0,139.0,106.0,0.0,89.0,163.0,0.0,0.0
apartamento,Rua Doutor Emílio Ribas,Perdizes,49.0,190,3,2,2.0,7784,-46.6646792,-23.5362918,doutor emilio ribas,7396124.88,330066.14,7396124.88,330066.14,179.0,135.0,107.0,142.0,122.0,131.0,64.0,136.0,0.0,139.0,82.0,210.0,0.0
apartamento,Rua Bartira,Perdizes,208.0,200,3,3,2.0,5981,-46.6703753,-23.5394037,bartira,7395773.51,329488.57,7395773.51,329488.57,111.0,84.0,62.0,37.0,94.0,149.0,48.0,119.0,80.0,88.0,0.0,79.0,0.0
casa,Travessa Manuel Fraga,Vila Mazzei,87.0,138,3,3,2.0,2311,-46.5916604,-23.4587447,manuel fraga,7404796.76,337426.26,7404796.76,337426.26,17.0,0.0,7.0,2.0,38.0,13.0,15.0,2.0,87.0,0.0,0.0,0.0,0.0
casa,Rua Américo Lôbo,Ermelino Matarazzo,171.0,80,2,2,1.0,1322,-46.4710686,-23.498751100000003,americo lobo,7400497.9,349790.88,7400497.9,349790.88,27.0,0.0,19.0,2.0,11.0,11.0,15.0,7.0,30.0,0.0,0.0,53.0,0.0
apartamento,Rua Lino Petenoni,Ermelino Matarazzo,340.0,52,2,1,1.0,1587,-46.47641470000001,-23.4937864,lino petenoni,7401042.05,349239.27,7401042.05,349239.27,16.0,0.0,23.0,2.0,3.0,11.0,20.0,15.0,0.0,9.0,0.0,53.0,0.0
casa,R. Antônio Pereira Simões,256 - Vila Paranagua,0.0,120,4,3,4.0,2339,-256.0,0.0,antonio pereira simoes,7401042.05,349239.27,7401042.05,349239.27,16.0,0.0,23.0,2.0,3.0,11.0,20.0,15.0,0.0,9.0,0.0,53.0,0.0
casa,Rua Abel Tavares,Vila Jacuí,348.0,192,3,2,1.0,1914,-46.46805850000001,-23.4959713,abel tavares,7400808.86,350095.14,7400808.86,350095.14,15.0,0.0,5.0,3.0,3.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Miguel Rachid,Ermelino Matarazzo,250.0,60,2,1,0.0,1141,-46.4748896,-23.4931283,miguel rachid,7401116.52,349394.28,7401116.52,349394.28,10.0,0.0,23.0,2.0,3.0,10.0,21.0,15.0,0.0,9.0,0.0,53.0,0.0
casa,Rua Miguel Rachid,Ermelino Matarazzo,250.0,90,2,1,0.0,1293,-46.4748896,-23.4931283,miguel rachid,7401116.52,349394.28,7401116.52,349394.28,10.0,0.0,23.0,2.0,3.0,10.0,21.0,15.0,0.0,9.0,0.0,53.0,0.0
casa,Rua Frei Fidelis Mota,597 - Parque Cruzeiro do Sul,0.0,70,2,1,0.0,1077,-597.0,0.0,frei fidelis mota,7401116.52,349394.28,7401116.52,349394.28,10.0,0.0,23.0,2.0,3.0,10.0,21.0,15.0,0.0,9.0,0.0,53.0,0.0
casa,Rua Frei Fidelis Mota,597 - Parque Cruzeiro do Sul,0.0,100,3,2,1.0,1605,-597.0,0.0,frei fidelis mota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Aiuba,Vila Jacuí,3.0,50,2,1,1.0,1252,-46.4641542,-23.4915424,aiuba,7401303.34,350488.88,7401303.34,350488.88,12.0,3.0,5.0,2.0,2.0,5.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Frei Fidelis Mota,Vila Jacuí,490.0,70,3,2,1.0,1823,-46.4634184,-23.4939608,frei fidelis mota,7401036.31,350566.75,7401036.31,350566.75,20.0,3.0,7.0,3.0,2.0,5.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Calídice,Vila Jacuí,191.0,320,3,4,4.0,4293,-46.46659010000001,-23.4977664,calidice,7400611.61,350247.13,7400611.61,350247.13,22.0,0.0,3.0,3.0,11.0,8.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Rio Verde,Freguesia do Ó,801.0,109,3,2,0.0,3735,-46.7034512,-23.4865836,rio verde,7401583.11,326042.12,7401583.11,326042.12,6.0,1.0,20.0,6.0,0.0,15.0,41.0,7.0,0.0,20.0,0.0,0.0,0.0
casa,Rua Augusto de Macedo Costa,Freguesia do Ó,91.0,125,3,2,2.0,1587,-46.6961165,-23.4876848,augusto de macedo costa,7401470.02,326792.73,7401470.02,326792.73,12.0,2.0,27.0,16.0,0.0,21.0,23.0,7.0,0.0,20.0,0.0,0.0,0.0
apartamento,Rua Juan Arfe,Freguesia do Ó,34.0,48,2,1,1.0,1696,-46.6979658,-23.4857538,juan arfe,7401681.63,326601.32,7401681.63,326601.32,4.0,2.0,26.0,16.0,0.0,21.0,22.0,7.0,0.0,20.0,0.0,0.0,0.0
apartamento,Avenida Ministro Petrônio Portela,Freguesia do Ó,1901.0,72,3,2,1.0,2927,-46.695797,-23.4839659,ministro petronio portela,7401882.24,326820.51,7401882.24,326820.51,8.0,1.0,21.0,14.0,0.0,17.0,20.0,7.0,0.0,20.0,0.0,0.0,0.0
casa,Rua Augusto de Macedo Costa,Freguesia do Ó,25.0,136,3,2,2.0,2992,-46.696173,-23.4882471,augusto de macedo costa,7401407.69,326787.7,7401407.69,326787.7,14.0,2.0,29.0,16.0,0.0,21.0,27.0,7.0,0.0,20.0,0.0,0.0,0.0
casa,Rua Augusto de Macedo Costa,Freguesia do Ó,29.0,136,3,2,2.0,2992,-46.6961397,-23.4882193,augusto de macedo costa,7401410.81,326791.06,7401410.81,326791.06,14.0,2.0,29.0,16.0,0.0,21.0,27.0,7.0,0.0,20.0,0.0,0.0,0.0
apartamento,Rua Tabatinguera,Liberdade,340.0,34,1,1,0.0,1616,-46.629622,-23.5526566,tabatinguera,7394353.77,333666.12,7394353.77,333666.12,82.0,41.0,116.0,184.0,409.0,38.0,86.0,47.0,19.0,330.0,455.0,748.0,6.0
outro,Viaduto Dona Paulina,Centro,34.0,30,1,1,0.0,1666,-46.6357049,-23.5518313,dona paulina,7394438.09,333044.08,7394438.09,333044.08,183.0,59.0,154.0,202.0,452.0,83.0,102.0,92.0,19.0,555.0,578.0,1353.0,6.0
casa,Avenida Silvio Siumbata,Interlagos,565.0,375,4,5,3.0,5076,-46.705714,-23.7068827,silvio siumbata,7377184.07,326101.81,7377184.07,326101.81,13.0,2.0,39.0,14.0,10.0,52.0,42.0,22.0,0.0,5.0,0.0,1.0,0.0
