id_site,type,type,area,bedrooms,suits,parkingSpots,floor,complexFee,propertyTax,price,amenities,currentPhase,lat,lng,city,number,postalCode,streetName,streetType,unitNumber,neighborhood
1itin0g,apartment,apartment,47,1,0,0,0,600,35,400000,[],ready_to_move,-23.55652010,-46.64982650,São Paulo,35,01330-000,Rocha,Rua,5,Bela Vista
1iukwri,apartment,apartment,64,2,0,2,10,1300,136.64,646000,[],ready_to_move,-23.57845390,-46.61814600,São Paulo,1069,01544-001,Basílio da Cunha,Rua,41,Cambuci
1iwtexy,apartment,apartment,66,3,1,2,14,630,23.49,555000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62755740,-46.74713140,São Paulo,145,05734-080,Celso Ramos,Rua,144,Campo Limpo
1ixp0yr,apartment,apartment,383,3,3,2,13,4000,1634.83,3125000,"['gym', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.53736600,-46.65849400,São Paulo,177,01230-010,Brasílio Machado,Rua Doutor,131,Santa Cecília
1ixvh5l,apartment,apartment,50,2,0,1,3,480,22.2,240000,['party_room'],ready_to_move,-23.54570150,-46.75240930,São Paulo,177,05336-010,Floresto Bandecchi,Rua,33,Jaguaré
1iy16i6,apartment,apartment,264,3,1,2,2,1950,977,2400000,['party_room'],ready_to_move,-22.94223920,-43.17392550,Rio de Janeiro,702,22250-020,Rui Barbosa,Avenida,202,Flamengo
1iy5dia,apartment,apartment,113,2,1,1,6,2100,682.73,1400000,"['party_room', 'green_area']",ready_to_move,-23.59973030,-46.66718890,São Paulo,532,04520-011,Inhambú,Rua,61,Moema Pássaros
1iyb7b0,apartment,apartment,35,0,0,0,1,160,0,170000,[],ready_to_move,-23.54057670,-46.64139930,São Paulo,544,01209-000,Aurora,Rua,105,República
1j3tv3j,apartment,apartment,93,3,1,2,5,860,238.76,640000,"['gym', 'pool', 'party_room']",ready_to_move,-23.62258080,-46.61891870,São Paulo,383,04158-000,Divinópolis,Rua,52,Cursino
1j606rx,apartment,apartment,370,4,3,4,1,2000,2485.53,3500000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.58985700,-46.62789000,São Paulo,35,04115-010,Petrarca,Rua,14,Chacara Klabin
1j82lgf,apartment,apartment,175,3,3,2,4,2250,739.6,,['green_area'],ready_to_move,-23.56042730,-46.66522290,São Paulo,1314,01422-004,Franca,Alameda,41,Jardim América
1jbbyau,apartment,apartment,71,3,0,1,1,725,56.88,450000,"['gym', 'gourmet', 'pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.61541080,-46.62600110,São Paulo,1016,04146-051,General Chagas Santos,Rua,14,Cursino
1jbg36h,apartment,apartment,198,3,1,2,2,1980,959.22,2900000,['green_area'],set_up,-23.56659660,-46.65948480,São Paulo,852,01423-002,José Maria Lisboa,Rua,21,Jardim América
1je6ovp,apartment,apartment,90,3,0,1,9,1300,132.15,640000,[],ready_to_move,-23.53312350,-46.67370780,São Paulo,122,05005-010,Pinto Gonçalves,Rua,92,Perdizes
1jfcep2,apartment,apartment,170,3,3,3,4,2100,1379.79,1300000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60997160,-46.70756410,São Paulo,632,05684-001,Barão de Campos Gerais,Rua,43,Morumbi
1jfhaga,apartment,apartment,90,1,1,1,9,750,0,380000,"['gym', 'pool', 'party_room']",ready_to_move,-23.62730940,-46.73686300,São Paulo,65,05727-160,Aureliano Guimarães,Rua,91,Vila Andrade
1jgkz3u,apartment,apartment,46,2,0,1,9,300,0,245000,"['gym', 'kids', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.57366750,-46.50237840,São Paulo,430,03572-020,Olga Fadel Abarca,Rua,905,Cidade Líder
1jhsdu7,apartment,apartment,99,2,1,1,2,880,249.72,,"['party_room', 'green_area']",ready_to_move,-23.57280570,-46.65762240,São Paulo,1516,01403-002,Joaquim Eugênio de Lima,Alameda,24,Jardim Paulista
1jhugnm,apartment,apartment,115,2,1,2,2,1500,335.61,1045000,"['grill', 'pool', 'playground', 'sports_court', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.53850890,-46.68695550,São Paulo,1336,05020-000,Caraíbas,Rua,21,Sumaré
1jjzv2u,apartment,apartment,50,1,1,1,21,600,0,,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.58328498,-46.63535957,São Paulo,230,04015-010,Joaquim Távora,Rua,214,Aclimação
1jljfnk,apartment,apartment,47,1,1,1,4,500,28.58,300000,"['gym', 'pool', 'party_room', 'play_game']",ready_to_move,-23.52925840,-46.64538970,São Paulo,663,01217-000,Dino Bueno,Alameda,43,Bom Retiro
1jmb5oa,apartment,apartment,62,2,1,1,6,750,231,685000,"['gym', 'gourmet', 'pool', 'party_room']",ready_to_move,-23.55485365,-46.63900266,São Paulo,499,01317-000,Brigadeiro Luís Antônio,Avenida,612,República
1jmw4h3,apartment,apartment,85,3,1,2,2,900,342.72,800000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.64491190,-46.67074820,São Paulo,1158,04363-001,Mascote,Avenida,22,Jabaquara
1jo8w82,apartment,apartment,178,3,3,3,6,2500,1461.62,,"['pool', 'party_room', 'green_area']",ready_to_move,-23.56821400,-46.65394630,São Paulo,320,01403-020,Fernão Cardim,Alameda,61,Jardim Paulista
1jom7wm,apartment,apartment,145,2,1,1,7,2000,699.76,,"['party_room', 'green_area']",ready_to_move,-23.56267330,-46.66723970,São Paulo,1706,01424-006,Lorena,Alameda,72,Jardim América
1jr8256,apartment,apartment,74,3,1,2,11,560,165.91,410000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.47791010,-46.70385980,São Paulo,2119,02801-000,Elísio Teixeira Leite,Avenida,111,Freguesia do Ó
1jrkaft,apartment,apartment,83,2,0,1,8,477,20.84,370000,"['gym', 'kids', 'gourmet', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.62613100,-46.59258500,São Paulo,100,04256-390,Moacir Guimarães,Rua,84A,Sacomã
1jseek4,apartment,apartment,58,2,0,1,3,930,18.5,,"['gym', 'pool', 'playground', 'party_room', 'green_area']",demolition,-23.57188050,-46.65740890,São Paulo,280,01424-000,Lorena,Alameda,34,Jardim Paulista
1jtb2s4,apartment,apartment,246,4,2,3,11,3200,1167.55,1650000,['gym'],ready_to_move,-23.56284910,-46.64726380,São Paulo,51,01329-040,Belgas,Rua dos,111,Bela Vista
1jwblpm,apartment,apartment,98,1,1,2,7,1900,645.34,1100000,"['gym', 'green_area']",ready_to_move,-23.58568590,-46.72164330,São Paulo,800,05616-011,Dom Armando Lombardi,Rua,72,Morumbi
1jwk198,apartment,apartment,96,2,0,1,5,848,50.41,590000,[],ready_to_move,-23.56004630,-46.64109010,São Paulo,141,01321-001,Martiniano de Carvalho,Rua,52,Bela Vista
1jxyb0g,apartment,apartment,51,2,0,1,5,600,0,245000,"['gym', 'pool', 'playground', 'party_room', 'play_game']",ready_to_move,-23.61356500,-46.72945940,São Paulo,468,,Manoel Antônio Pinto,Rua,51,Vila Andrade
1jyeksc,apartment,apartment,200,4,2,4,3,3375,1181,1300000,"['kids', 'gourmet', 'pool', 'party_room', 'green_area']",ready_to_move,-23.62755100,-46.71970640,São Paulo,180,05704-020,Ambrizette,Rua,31,Vila Andrade
1k054w3,apartment,apartment,107,2,1,1,4,950,0,919000,"['party_room', 'green_area']",set_up,-23.58671380,-46.64258610,São Paulo,1057,04015-002,Joaquim Távora,Rua,44,Vila Mariana
1k1lqgl,apartment,apartment,93,2,1,2,1,1580,488.8,980000,[],set_up,-23.53763430,-46.68872110,São Paulo,1289,05021-001,Cotoxó,Rua,12,Sumaré
1k2ezut,apartment,apartment,272,3,3,2,1,2984,1312.45,2990000,"['grill', 'play_game', 'green_area']",ready_to_move,-23.56644440,-46.65348550,São Paulo,557,01404-100,Campinas,Alameda,11,Jardim Paulista
1k2ui5y,apartment,apartment,65,2,0,1,2,900,39.97,410000,"['gym', 'kids', 'pool']",ready_to_move,-23.59031070,-46.61341720,São Paulo,766,04270-000,Mário Vicente,Rua Doutor,23,Ipiranga
1k58lr,apartment,apartment,53,2,0,1,7,460,113,340000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.50005610,-46.67988870,São Paulo,448,02723-050,Sebastião Henriques,Avenida,73,Limão
1k59wka,apartment,apartment,104,2,2,1,10,1376,249.62,,"['sports_court', 'party_room', 'green_area']",ready_to_move,-23.56027550,-46.66376060,São Paulo,1209,01421-005,Itu,Alameda,102,Jardim América
1k5mj99,apartment,apartment,127,4,1,3,10,2000,326.55,600000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.61723590,-46.73278700,São Paulo,93,05641-020,James Ferraz Alvim,Rua Doutor,102,Vila Andrade
1k68xs4,apartment,apartment,56,2,1,1,1,430,142.47,300000,"['gym', 'kids', 'gourmet', 'pool', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62440460,-46.74407350,São Paulo,430,05734-140,João Simões de Souza,Rua,13,Vila Andrade
1k6urdr,apartment,apartment,67,2,0,1,3,300,0,255000,"['playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.47853260,-46.74798630,São Paulo,593,05171-000,Santa Mônica,Avenida,38,Pirituba
1k7ys9p,apartment,apartment,159,3,3,3,8,2030,356.23,1000000,"['gym', 'party_room', 'green_area']",ready_to_move,-23.60799690,-46.72277030,São Paulo,120,05659-010,João Avelino Pinho Mellão,Rua,81,Morumbi
1k9q3ud,apartment,apartment,84,3,0,1,6,835,0,550000,['green_area'],ready_to_move,-23.52699530,-46.69163530,São Paulo,60,05051-030,Fábia,Rua,61,Vila Romana
1k9u80z,apartment,apartment,196,3,1,3,17,2000,859.95,1400000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.64471480,-46.67072200,São Paulo,573,04362-030,Palestina,Rua,172,Jabaquara
1kcvydf,apartment,apartment,260,4,1,3,1,2733,990,2200000,['green_area'],ready_to_move,-23.53976470,-46.66015690,São Paulo,493,01229-001,Veiga Filho,Rua Doutor,11,Higienópolis
1kdb9zn,apartment,apartment,125,3,1,2,10,1300,294.43,750000,['party_room'],ready_to_move,-23.61029620,-46.63225250,São Paulo,1055,04141-001,Guiratinga,Rua,104,Saúde
1kdcslb,apartment,apartment,86,2,0,0,2,650,21.83,380000,['green_area'],ready_to_move,-23.53175930,-46.66025230,São Paulo,406,01150-000,General Olímpio da Silveira,Avenida,21,Bom Retiro
1kf131t,apartment,apartment,89,2,1,1,1,1465,282.41,,['party_room'],ready_to_move,-23.60239370,-46.66642390,São Paulo,557,04515-030,Jacutinga,Avenida,12,Moema Pássaros
1kfb40o,apartment,apartment,75,3,1,2,7,1100,325.71,,"['gym', 'kids', 'gourmet', 'heated_pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.57135250,-46.65223970,São Paulo,2791,01401-000,Brigadeiro Luís Antônio,Avenida,72,Paraíso
1kgtnio,apartment,apartment,215,4,2,3,18,2300,1167.21,1650000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.48841440,-46.62224420,São Paulo,284,02040-090,Agente Gomes,Rua,181,Santana
1ki3zif,apartment,apartment,60,2,0,1,6,500,159.79,460000,"['gym', 'kids', 'pool', 'party_room', 'green_area']",ready_to_move,-23.58014540,-46.61772390,São Paulo,72,01545-070,César Guimarães,Rua,61,Chacara Klabin
1kidqn7,apartment,apartment,144,3,1,1,10,1062,334.68,,"['gym', 'playground', 'party_room']",ready_to_move,-23.56427320,-46.67017320,São Paulo,2316,01415-008,Bela Cintra,Rua,102,Jardim América
1klc2bz,apartment,apartment,52,2,0,1,1,360,78.59,330000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.52064760,-46.52047910,São Paulo,285,03622-000,Mandu,Rua,11,Penha
1klzhbc,apartment,apartment,140,3,3,3,15,1700,508.25,1290000,"['gym', 'kids', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.59339420,-46.60699070,São Paulo,26,04213-000,Lord Cockrane,Rua,151,Ipiranga
1kmekpn,apartment,apartment,139,4,1,3,8,1700,817.76,960000,"['gym', 'pool', 'party_room']",ready_to_move,-23.57799280,-46.61186740,São Paulo,148,01548-000,Vasconcelos Drumond,Rua,81,Ipiranga
1kmjjo0,apartment,apartment,390,4,4,5,16,5000,3145.24,3590000,"['gym', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.61630330,-46.67207640,São Paulo,770,04614-001,Morais de Barros,Rua,161,Campo Belo
1kmq5x2,apartment,apartment,316,4,4,5,19,2881.32,2475.56,4467000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'green_area']",,-23.52992720,-46.67401740,São Paulo,75,05002-050,Desembargador Guimarães,Rua,192,Perdizes
1kmrkpt,apartment,apartment,63,2,1,0,1,798,200,1100000,[],ready_to_move,-22.98636465,-43.19266161,Rio de Janeiro,135,22080-030,Joaquim Nabuco,Rua,101,Ipanema
1knjwu1,apartment,apartment,88,2,0,0,6,473,7.83,,['green_area'],ready_to_move,-23.53948580,-46.64762990,São Paulo,219,01225-030,Frederico Steidel,Rua Doutor,61,Santa Cecília
1kqrhjx,apartment,apartment,139,3,3,3,9,3071,1019.44,1400000,"['gym', 'pool', 'heated_pool', 'sports_court', 'party_room']",ready_to_move,-23.59399690,-46.62787330,São Paulo,99,04116-060,José Estefno,Rua Doutor,91,Chacara Klabin
1kqwyyc,apartment,apartment,227,3,1,3,8,2900,1000.43,2150000,"['gym', 'grill', 'pool', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60436330,-46.66727080,São Paulo,83,04524-020,Ibijaú,Avenida,81,Moema Pássaros
1kr0bsv,apartment,apartment,149,4,1,2,6,1700,674.7,1875000,"['grill', 'pool', 'playground', 'green_area']",ready_to_move,-23.59342590,-46.67416480,São Paulo,18,04545-090,Ivo Define Frasca,Rua Doutor,62,Vila Olímpia
1krg2u6,apartment,apartment,160,4,2,2,20,1300,441,1350000,"['gym', 'kids', 'pool', 'party_room']",ready_to_move,-23.58676350,-46.71844180,São Paulo,245,05615-000,José Jannarelli,Rua,201,Morumbi
1krliax,apartment,apartment,126,3,1,1,2,900,25.94,585000,['party_room'],ready_to_move,-23.57189530,-46.61153640,São Paulo,758,01552-000,Dom Pedro I,Avenida,22,Ipiranga
1krnt3r,apartment,apartment,210,3,3,3,1,3195,2282.59,,"['green_area', 'condoPowerGenerator']",set_up,-23.59669110,-46.66639940,São Paulo,17,04511-040,Inajaroba,Rua,11,Vila Nova Conceição
1krouv0,apartment,apartment,90,2,0,0,1,1160,320,1490000,"['kids', 'play_game']",ready_to_move,-22.98383660,-43.22775740,Rio de Janeiro,187,22441-120,Rainha Guilhermina,Rua,106,Leblon
1ktghio,apartment,apartment,254,4,2,3,15,4800,2351.07,,"['heated_pool', 'sports_court', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.54289850,-46.66415130,São Paulo,485,01233-020,Engenheiro Edgar Egídio de Souza,Rua,151,Higienópolis
1kuibo9,apartment,apartment,102,2,1,2,13,1450,422.13,1700000,"['gym', 'kids', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.59029800,-46.67189580,São Paulo,435,04509-021,Bueno Brandão,Rua,133,Vila Nova Conceição
1kvva1q,apartment,apartment,228,4,4,3,6,1842,971.05,830000,"['gym', 'kids', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62046560,-46.74061690,São Paulo,166,05709-040,Raimundo Simão de Souza,Rua,61,Vila Andrade
1kw9mgp,apartment,apartment,62,2,0,1,11,730,0,300000,"['gourmet', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.65264440,-46.66455920,São Paulo,2088,04382-038,Alba,Rua,111,Jabaquara
1kww8wb,apartment,apartment,48,2,0,1,13,430,0,300000,"['pool', 'party_room', 'green_area']",ready_to_move,-23.50379490,-46.69499220,São Paulo,120,02911-000,Enéias Luís Carlos Barbanti,Rua,1303B,Freguesia do Ó
1kxs8ac,apartment,apartment,194,3,3,3,1,4088,1711.13,2299000,"['gym', 'kids', 'gourmet', 'pool', 'green_area']",ready_to_move,-23.54035260,-46.66280530,São Paulo,21,01233-010,Mangabeiras,Rua,11,Higienópolis
1ky1zk1,apartment,apartment,359,4,2,4,6,6000,2655.8,1500000,"['kids', 'pool', 'party_room']",ready_to_move,-23.60599310,-46.70552790,São Paulo,130,05684-020,Marquês de Sabará,Rua,6,Morumbi
1kyink3,apartment,apartment,108,3,1,1,9,1537,436.51,1480000,['green_area'],set_up,-23.56344520,-46.66334790,São Paulo,1377,01423-003,José Maria Lisboa,Rua,92,Jardim América
1l0tser,apartment,apartment,75,3,0,1,3,780,210.98,850000,"['gym', 'pool', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.60352860,-46.65836920,São Paulo,290,04076-000,Chibarás,Avenida,32,Moema Índios
1l0y5wx,apartment,apartment,74,2,0,1,12,620,20.21,430000,"['gym', 'gourmet', 'sports_court', 'party_room']",ready_to_move,-23.50561720,-46.70868600,São Paulo,63,02912-060,Antônio de Proença,Rua,121,Pirituba
1l2l1h0,apartment,apartment,160,4,4,3,6,1900,806.53,,"['gym', 'grill', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.59984930,-46.67328170,São Paulo,104,04514-000,Graúna,Rua,61,Moema Pássaros
1l48qk0,apartment,apartment,160,4,2,2,14,1200,901.75,1100000,"['gym', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.55238550,-46.55407150,São Paulo,2526,03401-001,Antônio de Barros,Rua,141,Tatuapé
1l4wi5e,apartment,apartment,86,3,0,0,6,480,0,500000,"['gym', 'green_area']",ready_to_move,-23.56793290,-46.62566470,São Paulo,612,01540-040,Miguel Teles Júnior,Rua,64,Aclimação
1l586xv,apartment,apartment,239,3,3,2,9,3500,1121.81,3335000,"['sports_court', 'party_room', 'green_area']",finishments,-23.56026210,-46.66147180,São Paulo,1486,01420-004,Jaú,Alameda,9,Jardim América
1l7lv0j,apartment,apartment,101,3,1,2,1,1285,469.32,800000,"['gym', 'pool', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.61445000,-46.62077500,São Paulo,231,04148-000,Francisco Dias,Rua,12,Cursino
1l9vi4s,apartment,apartment,110,2,2,2,6,787,392.41,1050000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.55640480,-46.60636900,São Paulo,426,03111-010,João Antônio de Oliveira,Rua,601,Mooca
1la23hb,apartment,apartment,306,3,2,3,19,2800,1467.89,,"['party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.56576900,-46.65955560,São Paulo,559,01408-001,Casa Branca,Alameda,19,Jardim América
1lato51,apartment,apartment,43,2,0,0,6,225,0,,"['gym', 'kids', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.52652940,-46.63306050,São Paulo,580,,Afonso Pena,Rua,61,Bom Retiro
1ld2ygx,apartment,apartment,285,3,3,2,12,2490,810.39,3410000,"['gym', 'pool', 'green_area']",demolition,-23.54711980,-46.65957220,São Paulo,634,01243-000,Sergipe,Rua,12,Higienópolis
1ldukcu,apartment,apartment,173,4,2,1,5,1660,306,1850000,['playground'],ready_to_move,-22.93549016,-43.18417904,Rio de Janeiro,76,22231-090,Pinheiro Machado,Rua,502,Laranjeiras
1le0suw,apartment,apartment,54,2,0,1,8,520,0,370000,"['gym', 'pool', 'party_room', 'green_area']",ready_to_move,-23.48901590,-46.70672350,São Paulo,1265,02934-201,Rio Verde,Rua,81,Freguesia do Ó
1lfnuli,apartment,apartment,56,2,0,0,1,600,154.47,480000,"['gym', 'kids', 'pool', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60870940,-46.63418780,São Paulo,301,,Fernando de Noronha,Rua,13,Saúde
1lgiizj,apartment,apartment,65,2,1,1,3,590,238.42,540000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.50097670,-46.63891520,São Paulo,1350,02017-003,Alfredo Pujol,Rua,32,Santana
1lh3wcn,apartment,apartment,50,1,0,1,7,1890,1890,520000,"['gym', 'pool', 'heated_pool', 'party_room', 'play_game']",ready_to_move,-22.96083000,-43.17528000,Rio de Janeiro,500,22011,Princesa Isabel,Avenida,716,Copacabana
1ljapac,apartment,apartment,56,2,0,1,4,495,24.81,530000,"['gym', 'gourmet', 'pool', 'party_room', 'green_area']",ready_to_move,-23.60017670,-46.61160230,São Paulo,401,04277-000,Marquês Olinda,Rua,44,Ipiranga
1ljpruu,apartment,apartment,49,2,0,1,3,401,20.16,310000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.54297000,-46.75501400,São Paulo,940,05335-120,Caetanópolis,Rua,34,Jaguaré
1lk0gtn,apartment,apartment,57,2,1,1,1,700,32.71,370000,"['grill', 'pool', 'party_room']",ready_to_move,-23.59884210,-46.59994450,São Paulo,525,04217-000,Grito,Rua do,14,Ipiranga
1lkn1ye,apartment,apartment,128,3,1,1,1,1640,426.77,1070000,"['party_room', 'green_area']",ready_to_move,-23.54700410,-46.65487550,São Paulo,413,01239-011,Sabará,Rua,12,Higienópolis
